itemId,title,viewItemURL,galleryURL,location,postalCode,paymentMethodlistingType,bestOfferEnabled,buyItNowAvailable,currentPrice,bidCount,sellingState,paymentMethod,listingType
284853381152,Lot Of 10 Pocket Knives Schrade Sportsman Barlow & More Some Vintage,https://www.ebay.com/itm/Lot-10-Pocket-Knives-Schrade-Sportsman-Barlow-More-Some-Vintage-/284853381152,https://i.ebayimg.com/thumbs/images/g/PBwAAOSwJPJin8nV/s-l140.jpg,"Baltimore,MD,USA",212**,,false,false,20.0,,,,Auction
225028125891,Shrade 1430T Old Timer Skinning Knife with Gut Hook and Sheath Rare FIRST RUN,https://www.ebay.com/itm/Shrade-1430T-Old-Timer-Skinning-Knife-Gut-Hook-and-Sheath-Rare-FIRST-RUN-/225028125891,https://i.ebayimg.com/thumbs/images/g/Kb8AAOSw6JNiprkW/s-l140.jpg,"Anamosa,IA,USA",522**,,false,false,24.99,,,,FixedPrice
155033913035,Rare vintage schrade cut. Co  Walden NY knifes,https://www.ebay.com/itm/Rare-vintage-schrade-cut-Co-Walden-NY-knifes-/155033913035,https://i.ebayimg.com/thumbs/images/g/FAIAAOSwOL5ipWFA/s-l140.jpg,"Snohomish,WA,USA",982**,,true,false,875.0,,,,FixedPrice
374127728514,DEALER LOT of 5 SCHRADE UNCLE HENRY Folding Knives No Boxes EXC to NEAR MINT,https://www.ebay.com/itm/DEALER-LOT-5-SCHRADE-UNCLE-HENRY-Folding-Knives-No-Boxes-EXC-NEAR-MINT-/374127728514,https://i.ebayimg.com/thumbs/images/g/CgwAAOSwK71iprPH/s-l140.jpg,"Lyles,TN,USA",370**,,false,false,22.5,,,,Auction
225028064983,"2 Pieces: SOG Magnadot Lockback Folding Pocket Knife Lot, Good Condition",https://www.ebay.com/itm/2-Pieces-SOG-Magnadot-Lockback-Folding-Pocket-Knife-Lot-Good-Condition-/225028064983,https://i.ebayimg.com/thumbs/images/g/dtkAAOSwEbpimSwp/s-l140.jpg,"Los Angeles,CA,USA",900**,,false,false,59.0,,,,Auction
255579906242,SOG Twitch II Folding Knife,https://www.ebay.com/itm/SOG-Twitch-II-Folding-Knife-/255579906242,https://i.ebayimg.com/thumbs/images/g/tb8AAOSwymhipqRI/s-l140.jpg,"Glen Allen,VA,USA",230**,,false,false,26.0,,,,Auction
255579903055,SOG Flash II Serrated Folding Pocket Knife Black w/ box and papers,https://www.ebay.com/itm/SOG-Flash-II-Serrated-Folding-Pocket-Knife-Black-w-box-and-papers-/255579903055,https://i.ebayimg.com/thumbs/images/g/l7oAAOSwjKhipqOu/s-l140.jpg,"Glen Allen,VA,USA",230**,,false,false,21.6,,,,Auction
363871224563,SCHRADE IXL 3x Lockback Knife Set w/ Box SNAP-ON Stag Horn Handles 1 of 3000 Ltd,https://www.ebay.com/itm/SCHRADE-IXL-3x-Lockback-Knife-Set-w-Box-SNAP-ON-Stag-Horn-Handles-1-3000-Ltd-/363871224563,https://i.ebayimg.com/thumbs/images/g/DcMAAOSw4JJipqB3/s-l140.jpg,"Riverton,UT,USA",840**,,true,false,299.89,,,,FixedPrice
325227653595,Vtg 1980s Schrade Scrimshaw USA SC505 Duck Scene 3 Blade Stockman Knife (No Box),https://www.ebay.com/itm/Vtg-1980s-Schrade-Scrimshaw-USA-SC505-Duck-Scene-3-Blade-Stockman-Knife-No-Box-/325227653595,https://i.ebayimg.com/thumbs/images/g/Jg4AAOSwZEhipqCl/s-l140.jpg,"Wichita,KS,USA",672**,,true,false,22.99,,,,FixedPrice
255579881768,Schrade+ U.S.A. 3OT Old Timer Lock Back Bearhead Pocket Knife,https://www.ebay.com/itm/Schrade-U-S-A-3OT-Old-Timer-Lock-Back-Bearhead-Pocket-Knife-/255579881768,https://i.ebayimg.com/thumbs/images/g/yd0AAOSwWX9iEeG~/s-l140.jpg,"Knoxville,TN,USA",379**,,false,false,32.95,,,,Auction
275347716792,SOG SlimJim Slim Jim XL Lockback A/O Stainless Satin Folding Gray Handle Knife,https://www.ebay.com/itm/SOG-SlimJim-Slim-Jim-XL-Lockback-A-O-Stainless-Satin-Folding-Gray-Handle-Knife-/275347716792,https://i.ebayimg.com/thumbs/images/g/Ln4AAOSwa8pieVv5/s-l140.jpg,"San Jose,CA,USA",951**,,false,false,39.0,,,,Auction
284853264349,VINTAGE SCHRADE COPENHAGEN USA C12OT DOGLEG PEANUT KNIFE POCKET KNIVES OLD TIMER,https://www.ebay.com/itm/VINTAGE-SCHRADE-COPENHAGEN-USA-C12OT-DOGLEG-PEANUT-KNIFE-POCKET-KNIVES-OLD-TIMER-/284853264349,https://i.ebayimg.com/thumbs/images/g/aUIAAOSwtD5iUijN/s-l140.jpg,"South Point,OH,USA",456**,,false,false,31.99,,,,Auction
284853264351,SCHRADE USA  OLD TIMER  PEANUT 1 BLADE KNIFE USED 12OT SAWCUT HANDLES NO CRACKS,https://www.ebay.com/itm/SCHRADE-USA-OLD-TIMER-PEANUT-1-BLADE-KNIFE-USED-12OT-SAWCUT-HANDLES-NO-CRACKS-/284853264351,https://i.ebayimg.com/thumbs/images/g/dG4AAOSwlQRh536v/s-l140.jpg,"South Point,OH,USA",456**,,true,false,29.29,,,,Auction
284853264391,SCHRADE USA Uncle Henry Pocket Knife Model # 897UH OLDER 3 BLADE STOCKMAN USED,https://www.ebay.com/itm/SCHRADE-USA-Uncle-Henry-Pocket-Knife-Model-897UH-OLDER-3-BLADE-STOCKMAN-USED-/284853264391,https://i.ebayimg.com/thumbs/images/g/tlkAAOSwfLJicJIy/s-l140.jpg,"South Point,OH,USA",456**,,true,false,29.99,,,,Auction
384946239731,Vintage Uncle Henry Schrade 834UH Limited edition 3-Blade Stockman Pocket Knife,https://www.ebay.com/itm/Vintage-Uncle-Henry-Schrade-834UH-Limited-edition-3-Blade-Stockman-Pocket-Knife-/384946239731,https://i.ebayimg.com/thumbs/images/g/aG0AAOSworliklN0/s-l140.jpg,"Mountain City,TN,USA",376**,,false,false,14.99,,,,Auction
363870861518,VINTAGE SCHRADE USA OLD TIMER 125OT LOCKBLADE FOLDING HUNTER KNIFE,https://www.ebay.com/itm/VINTAGE-SCHRADE-USA-OLD-TIMER-125OT-LOCKBLADE-FOLDING-HUNTER-KNIFE-/363870861518,https://i.ebayimg.com/thumbs/images/g/JxAAAOSw5mxipi25/s-l140.jpg,"Indianapolis,IN,USA",462**,,false,false,9.5,,,,Auction
234587476463,Vintage Z UNCLE HENRY Schrade LB7 Folding Hunting Knife USA,https://www.ebay.com/itm/Vintage-Z-UNCLE-HENRY-Schrade-LB7-Folding-Hunting-Knife-USA-/234587476463,https://i.ebayimg.com/thumbs/images/g/GU8AAOSwxINippjy/s-l140.jpg,"Redding,CA,USA",960**,,false,false,25.0,,,,FixedPrice
265734630455,SCHRADE KNIFE SCH001 LINER LOCK PLAIN EDGE  BLACK FOLDING POCKET CLIP TACTICAL,https://www.ebay.com/itm/SCHRADE-KNIFE-SCH001-LINER-LOCK-PLAIN-EDGE-BLACK-FOLDING-POCKET-CLIP-TACTICAL-/265734630455,https://i.ebayimg.com/thumbs/images/g/NnQAAOSwSgdihXhS/s-l140.jpg,"Clackamas,OR,USA",970**,,false,false,11.0,,,,FixedPrice
115422666422,USA Made Schrade Old timer 225OT Mustang Folding Hunter Bowie Knife W/ Case/Box,https://www.ebay.com/itm/USA-Made-Schrade-Old-timer-225OT-Mustang-Folding-Hunter-Bowie-Knife-W-Case-Box-/115422666422,https://i.ebayimg.com/thumbs/images/g/C7kAAOSwHxhiplDs/s-l140.jpg,"Logansport,IN,USA",469**,,false,false,31.0,,,,Auction
225028002150,"VINTAGE ~ SCHRADE - ""OLD TIMER"" 12OT POCKET KNIVES - MADE IN U.S.A.",https://www.ebay.com/itm/VINTAGE-SCHRADE-OLD-TIMER-12OT-POCKET-KNIVES-MADE-U-S-A-/225028002150,https://i.ebayimg.com/thumbs/images/g/l8AAAOSwG01iloXf/s-l140.jpg,"Eloy,AZ,USA",851**,,false,false,7.95,,,,Auction
255579830964,VTG .Schrade U.S.A. LB7  And  Schrade Master Mechanic Lockback Knives W/Sheaths,https://www.ebay.com/itm/VTG-Schrade-U-S-A-LB7-And-Schrade-Master-Mechanic-Lockback-Knives-W-Sheaths-/255579830964,https://i.ebayimg.com/thumbs/images/g/43YAAOSwH9FippAM/s-l140.jpg,"San Diego,CA,USA",921**,,true,false,62.0,,,,FixedPrice
203991542687,"SOG Specialty Knives & Tools TWI-8 Twitch II,No TWI8-CP",https://www.ebay.com/itm/SOG-Specialty-Knives-Tools-TWI-8-Twitch-II-No-TWI8-CP-/203991542687,https://i.ebayimg.com/thumbs/images/g/sAoAAOSwE5BippDA/s-l140.jpg,"Aumsville,OR,USA",973**,,false,false,39.95,,,,FixedPrice
125366834590,VINTAGE SCHRADE CUSTERS LAST STAND STAG CLASP POCKET KNIFE UNUSED,https://www.ebay.com/itm/VINTAGE-SCHRADE-CUSTERS-LAST-STAND-STAG-CLASP-POCKET-KNIFE-UNUSED-/125366834590,https://i.ebayimg.com/thumbs/images/g/p~EAAOSwMrphP6XP/s-l140.jpg,"Madison,IN,USA",472**,,true,false,349.0,,,,Auction
175316626882,SCHRADE + USA UNCLE HENRY 3 BLADE STOCKMAN KNIFE 897 UH,https://www.ebay.com/itm/SCHRADE-USA-UNCLE-HENRY-3-BLADE-STOCKMAN-KNIFE-897-UH-/175316626882,https://i.ebayimg.com/thumbs/images/g/OBgAAOSw7-1gYPTB/s-l140.jpg,"Bowling Green,KY,USA",421**,,true,false,29.99,,,,Auction
134145501191,Collectible Schrade Old Timer 77LH Two Blade Texas Longhorn Pocket Knife in Tin,https://www.ebay.com/itm/Collectible-Schrade-Old-Timer-77LH-Two-Blade-Texas-Longhorn-Pocket-Knife-Tin-/134145501191,https://i.ebayimg.com/thumbs/images/g/-DUAAOSwfmdin3-W/s-l140.jpg,"San Diego,CA,USA",921**,,false,false,25.0,,,,Auction
125366799753,Schrade Uncle Henry Limited Edition 2018 #1085955 pocket knife,https://www.ebay.com/itm/Schrade-Uncle-Henry-Limited-Edition-2018-1085955-pocket-knife-/125366799753,https://i.ebayimg.com/thumbs/images/g/s9AAAOSwvmtiLkv4/s-l140.jpg,"Tracy City,TN,USA",373**,,false,false,7.95,,,,Auction
134145500414,"Schrade 77RPB Red Pick Bone 4"" Muskrat Two Blade Pocket Knife with Box & Paper",https://www.ebay.com/itm/Schrade-77RPB-Red-Pick-Bone-4-Muskrat-Two-Blade-Pocket-Knife-Box-Paper-/134145500414,https://i.ebayimg.com/thumbs/images/g/wN8AAOSwh51in48A/s-l140.jpg,"San Diego,CA,USA",921**,,false,false,20.0,,,,Auction
314033869679,Vintage Schrade SS1 Clip-On Knife Made in USA missing the clip!,https://www.ebay.com/itm/Vintage-Schrade-SS1-Clip-On-Knife-Made-USA-missing-clip-/314033869679,https://i.ebayimg.com/thumbs/images/g/T74AAOSwixtikWqT/s-l140.jpg,"Lincolnton,NC,USA",280**,,true,false,10.0,,,CashOnPickup,Auction
403714254428,SCHRADE UNCLE HENRY TRAPPER POCKET KNIFE 227UH,https://www.ebay.com/itm/SCHRADE-UNCLE-HENRY-TRAPPER-POCKET-KNIFE-227UH-/403714254428,https://i.ebayimg.com/thumbs/images/g/cegAAOSw4JlipnPk/s-l140.jpg,"Abingdon,VA,USA",242**,,false,true,26.0,,,,AuctionWithBIN
203991425857,"2 Pieces: SOG Fielder Folding Pocket Knife 3.3"" Blade, Lot, missing screws",https://www.ebay.com/itm/2-Pieces-SOG-Fielder-Folding-Pocket-Knife-3-3-Blade-Lot-missing-screws-/203991425857,https://i.ebayimg.com/thumbs/images/g/DAwAAOSw9YJiluT~/s-l140.jpg,"Los Angeles,CA,USA",900**,,false,false,28.0,,,,Auction
125366730266,"PAIR OF SOG SPECIALTY KNIVES, REVOLVER & FLASH 11 PIGGY BACK STYLE",https://www.ebay.com/itm/PAIR-SOG-SPECIALTY-KNIVES-REVOLVER-FLASH-11-PIGGY-BACK-STYLE-/125366730266,https://i.ebayimg.com/thumbs/images/g/XoQAAOSw03xiVe9r/s-l140.jpg,"Madison,IN,USA",472**,,true,false,119.0,,,,Auction
225027870341,Custom Knife Collection Lot 7 Folding Pocket Knives,https://www.ebay.com/itm/Custom-Knife-Collection-Lot-7-Folding-Pocket-Knives-/225027870341,https://i.ebayimg.com/thumbs/images/g/o68AAOSwGfhipm~x/s-l140.jpg,"Fort Edward,NY,USA",128**,,true,false,69.99,,,,FixedPrice
