Image,url,title,date_sold,price_in_US,shipping_cost,converted_price,profit,ROI,brand,cost
https://thumbs.ebaystatic.com/pict/2032330885126464_1.jpg,,victorinox classic sd mini swiss army pocket knife red or black 58mm,"Jan 10, 2022",8.57,4.11,12.68,-7.32,-36.6,victorinox,20.0
https://thumbs.ebaystatic.com/pict/1445345975856464_1.jpg,,victorinox classic sd swiss army knife 3 tool pocket knife (various colors),"May 22, 2022",7.52,0.0,7.52,-12.48,-62.4,victorinox,20.0
https://i.ebayimg.com/00/s/MTYwMFg3Nzc=/z/1e4AAOSwPuZhmj-Q/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/265415804188?nordt=true&orig_cvip=true&rt=nc,victorinox classic sd swiss army pocket knife (various colors),"Jul 18, 2022",7.8,0.0,7.8,-12.2,-61.0,victorinox,20.0
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/CL8AAOSw4FVi95de/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/165614958701?nordt=true&orig_cvip=true&rt=nc,victorinox classic sd mini swiss army pocket knife assrtd colors pre-owned 58mm,"Aug 27, 2022",5.05,3.5,8.55,-11.45,-57.25,victorinox,20.0
https://thumbs.ebaystatic.com/pict/2652788399646464_1.jpg,,victorinox classic sd swiss army pocket knife (various colors),"Nov 17, 2021",6.86,0.0,6.86,-13.14,-65.7,victorinox,20.0
https://thumbs.ebaystatic.com/pict/2031503840246464_1.jpg,,victorinox classic sd mini swiss army pocket knife various colors 58mm,"Jan 3, 2022",8.75,0.0,8.75,-11.25,-56.25,victorinox,20.0
https://thumbs.ebaystatic.com/pict/2554598911506464_1.jpg,,lot of 2 victorinox classic sd swiss army pocket knife red 58mm - very good,"Apr 22, 2022",12.7,0.0,12.7,-7.300000000000001,-36.50000000000001,victorinox,20.0
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/5akAAOSwTE1itMDW/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/394130794025?nordt=true&orig_cvip=true&rt=nc,victorinox classic swiss army knife red black blue green pink blue yellow purple,"Aug 29, 2022",9.44,0.0,9.44,-10.56,-52.800000000000004,victorinox,20.0
https://thumbs.ebaystatic.com/pict/3536536869076464_1.jpg,,lot of 2 victorinox classic sd swiss army pocket knife classic black - very good,"Oct 18, 2021",10.99,0.0,10.99,-9.01,-45.050000000000004,victorinox,20.0
https://thumbs.ebaystatic.com/pict/2038994498426464_1.jpg,,victorinox classic sd mini swiss army pocket knife red or black 58mm,"May 11, 2022",8.45,0.0,8.45,-11.55,-57.75,victorinox,20.0
https://thumbs.ebaystatic.com/pict/3536442746206464_1.jpg,,lot of 2 victorinox classic sd swiss army pocket knife classic red - very good,"Sep 18, 2021",10.88,0.0,10.88,-9.12,-45.599999999999994,victorinox,20.0
https://i.ebayimg.com/00/s/MzY1WDUxNA==/z/glMAAOSw7Mxi4qVv/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/234639133744?nordt=true&orig_cvip=true&rt=nc,victorinox classic sd swiss army knife 3 tool **various colors with no logos**,"Aug 27, 2022",8.85,0.0,8.85,-11.15,-55.75,victorinox,20.0
https://i.ebayimg.com/00/s/MTEyMFgxMjgw/z/nNcAAOSw88RbK88f/$_32.JPG?set_id=880000500F,https://www.ebay.com/itm/183285544286?nordt=true&orig_cvip=true&rt=nc,red victorinox wenger classic sd swiss army pocket knife multi tool scout tsa,"Aug 17, 2022",6.22,3.57,9.79,-10.21,-51.050000000000004,victorinox,20.0
https://thumbs.ebaystatic.com/pict/2038049947676464_1.jpg,,victorinox classic sd mini swiss army pocket knife red or black 58mm,"Mar 12, 2022",8.87,10.95,19.82,-0.17999999999999972,-0.8999999999999986,victorinox,20.0
https://thumbs.ebaystatic.com/pict/3536953751886464_1.jpg,,lot of 2 victorinox classic sd swiss army pocket knife classic red - very good,"Nov 16, 2021",11.22,0.0,11.22,-8.78,-43.89999999999999,victorinox,20.0
https://i.ebayimg.com/00/s/MTU5OVgxMjAw/z/tGoAAOSwO6ZiXVeT/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/202767089581?nordt=true&orig_cvip=true&rt=nc,"victorinox spartan or standard, 91mm swiss army knife, several styles/logos","Aug 3, 2022",13.39,0.0,13.39,-6.609999999999999,-33.05,victorinox,20.0
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/xN0AAOSwWo5beoHE/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/323477752607?nordt=true&orig_cvip=true&rt=nc,swiss army knife victorinox classic sd with case 58 mm,"Aug 22, 2022",12.8,4.57,17.37,-2.629999999999999,-13.149999999999995,victorinox,20.0
https://i.ebayimg.com/00/s/MTIwMFgxNTk5/z/JFEAAOSw495dG2R-/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/202723855107?nordt=true&orig_cvip=true&rt=nc,"swiss army victorinox swiss card replacement knife, various colors","Aug 30, 2022",6.23,0.0,6.23,-13.77,-68.85,victorinox,20.0
https://i.ebayimg.com/00/s/OTAwWDE2MDA=/z/NGUAAOSw2x5fx7th/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/334467087808?nordt=true&orig_cvip=true&rt=nc,victorinox classic sd swiss army knife 3 tool **various colors with logos**,"Jul 20, 2022",7.88,0.0,7.88,-12.120000000000001,-60.60000000000001,victorinox,20.0
https://thumbs.ebaystatic.com/pict/3232257003096464_1.jpg,https://www.ebay.com/itm/323225700309?nordt=true&orig_cvip=true&rt=nc,swiss army knife victorinox signature with case 58 mm,"Feb 22, 2022",13.13,4.65,17.78,-2.219999999999999,-11.099999999999994,victorinox,20.0
https://i.ebayimg.com/00/s/OTAwWDE2MDA=/z/suAAAOSw3NVgbHht/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/332294455759?nordt=true&orig_cvip=true&rt=nc,victorinox spartan 12-function swiss army knife multi-tool (various),"Jul 7, 2022",11.9,0.0,11.9,-8.1,-40.5,victorinox,20.0
https://thumbs.ebaystatic.com/pict/3533290401316464_1.jpg,,2x victorinox classic sd swiss army pocket knife translucent red; very good,"Dec 5, 2021",11.28,0.0,11.28,-8.72,-43.60000000000001,victorinox,20.0
https://i.ebayimg.com/00/s/MTU3OFgxNjAw/z/xxIAAOSwbK5iNyJc/$_3.JPG,https://www.ebay.com/itm/255131754429?nordt=true&orig_cvip=true&rt=nc,victorinox swiss army brand original 5 pc. classic swiss army knife switzerland,"Jun 29, 2022",19.08,0.0,19.08,-0.9200000000000017,-4.6000000000000085,victorinox,20.0
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/r0MAAOSwBdZimjku/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/255566373341?nordt=true&orig_cvip=true&rt=nc,lot of 2 victorinox classic sd swiss army pocket knife black 58mm - very good,"Jun 21, 2022",12.99,0.0,12.99,-7.01,-35.05,victorinox,20.0
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/88kAAOSwbb9bNQZR/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/233672194120?nordt=true&orig_cvip=true&rt=nc,victorinox super tinker swiss army pocket knife 14 function multi-tool,"Jun 3, 2022",18.77,0.0,18.77,-1.2300000000000004,-6.150000000000002,victorinox,20.0
https://thumbs.ebaystatic.com/pict/2553248442386464_1.jpg,,2x victorinox classic sd swiss army pocket knife translucent blue; very good,"Apr 9, 2022",13.15,0.0,13.15,-6.85,-34.25,victorinox,20.0
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/KeUAAOSwH71iCbNZ/$_57.JPG?set_id=880000500F,https://www.ebay.com/itm/255566360284?nordt=true&orig_cvip=true&rt=nc,lot of 2 victorinox classic sd swiss army pocket knife red 58mm - very good,"Jun 27, 2022",12.99,0.0,12.99,-7.01,-35.05,victorinox,20.0
https://thumbs.ebaystatic.com/pict/2946356723486464_1.jpg,,victorinox swiss army classic sd pocket knife - red (used) 58mm,"Feb 21, 2022",5.88,3.33,9.21,-10.79,-53.949999999999996,victorinox,20.0
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/o3kAAOSwNDJajZ1N/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/332563088228?nordt=true&orig_cvip=true&rt=nc,victorinox swiss army signature knife multi-tool w/ pen [various],"Aug 8, 2022",12.56,0.0,12.56,-7.4399999999999995,-37.2,victorinox,20.0
https://thumbs.ebaystatic.com/pict/2654947003216464_1.jpg,,lot of 2 victorinox classic sd swiss army pocket knife classic black - very good,"Feb 3, 2022",11.52,0.0,11.52,-8.48,-42.400000000000006,victorinox,20.0
https://i.ebayimg.com/00/s/NzA3WDExMTY=/z/7Q8AAOSw64JfgEGS/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/204029354338?nordt=true&orig_cvip=true&rt=nc,victorinox classic sd mini swiss army pocket knife red or black 58mm,"Aug 19, 2022",8.65,6.18,14.83,-5.17,-25.85,victorinox,20.0
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/9gsAAOSwdoVhVRVG/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/194402504649?nordt=true&orig_cvip=true&rt=nc,victorinox classic sd mini swiss army pocket knife red 58mm minimal use,"Jul 13, 2022",9.3,8.8,18.1,-1.8999999999999986,-9.499999999999993,victorinox,20.0
https://thumbs.ebaystatic.com/pict/2653786136026464_1.jpg,,victorinox classic sd swiss army pocket knife (various colors),"Nov 11, 2021",6.81,0.0,6.81,-13.190000000000001,-65.95,victorinox,20.0
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/LGMAAOSwdodhX0i-/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/194423135453?nordt=true&orig_cvip=true&rt=nc,victorinox classic sd swiss army pocket knife yellow 58mm minimal use,"Jun 19, 2022",8.24,5.08,13.32,-6.68,-33.4,victorinox,20.0
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/SdIAAOSwG49cNWBW/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/233086762881?nordt=true&orig_cvip=true&rt=nc,"victorinox spartan officier suisse 8 tools swiss army knife (various, *damaged*)","Jul 9, 2022",10.16,0.0,10.16,-9.84,-49.2,victorinox,20.0
https://thumbs.ebaystatic.com/pict/3251010058196464_1.jpg,,victorinox classic sd mini swiss army pocket knife assorted colors (used) 58mm,"Mar 28, 2022",7.19,3.5,10.690000000000001,-9.309999999999999,-46.54999999999999,victorinox,20.0
https://thumbs.ebaystatic.com/pict/3329650073776464_1.jpg,,victorinox manager swiss army knife multi-tool w/ pen (various),"Apr 9, 2022",19.88,0.0,19.88,-0.120000000000001,-0.600000000000005,victorinox,20.0
https://thumbs.ebaystatic.com/pict/2343819964196464_1.jpg,,victorinox classic sd swiss army knife 3 tool pocket knife (various colors),"Feb 5, 2022",5.77,0.0,5.77,-14.23,-71.15,victorinox,20.0
https://thumbs.ebaystatic.com/pict/2654947238016464_1.jpg,,lot of 2 victorinox classic sd swiss army pocket knife blue - very good,"Jan 22, 2022",12.38,0.0,12.38,-7.619999999999999,-38.099999999999994,victorinox,20.0
https://i.ebayimg.com/00/s/MTIxOVgxMjMz/z/j6sAAOSwOIpdyYlE/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/333394222047?nordt=true&orig_cvip=true&rt=nc,victorinox/wenger classic sd swiss army folding pocket knife,"Aug 30, 2022",5.48,4.45,9.93,-10.07,-50.35000000000001,victorinox,20.0
https://thumbs.ebaystatic.com/pict/3535035348766464_1.jpg,,lot of 2 victorinox classic sd swiss army pocket knife hunter green - very good,"Dec 8, 2021",14.09,0.0,14.09,-5.91,-29.549999999999997,victorinox,20.0
https://thumbs.ebaystatic.com/pict/1442495644686464_1.jpg,,victorinox swiss army classic sd pocket knife - red bc,"Dec 8, 2021",5.56,0.0,5.56,-14.440000000000001,-72.2,victorinox,20.0
https://i.ebayimg.com/00/s/MjQ5WDU2Ng==/z/7M8AAOSwsblffG7R/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/203130508804?nordt=true&orig_cvip=true&rt=nc,"victorinox signature classic swiss army knife various styles, classic with a pen","Aug 5, 2022",11.13,0.0,11.13,-8.87,-44.349999999999994,victorinox,20.0
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/LNwAAOSwbsRa3jw7/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/232585860829?nordt=true&orig_cvip=true&rt=nc,victorinox escort small lightweight swiss army knife multi-tool (various),"Aug 9, 2022",8.08,0.0,8.08,-11.92,-59.599999999999994,victorinox,20.0
https://thumbs.ebaystatic.com/pict/2654947270336464_1.jpg,,lot of 2 victorinox classic sd swiss army pocket knife blue w/ logos; very good,"Feb 25, 2022",12.36,0.0,12.36,-7.640000000000001,-38.2,victorinox,20.0
https://thumbs.ebaystatic.com/pict/1635671391706464_1.jpg,,original swiss army knife victorinox  pocket knife stainless (mixed colors),"Mar 2, 2022",3.8,6.32,10.120000000000001,-9.879999999999999,-49.39999999999999,victorinox,20.0
https://thumbs.ebaystatic.com/pict/1944235790026464_1.jpg,,victorinox classic sd swiss army pocket knife purple 58mm minimal use,"Nov 13, 2021",9.77,0.0,9.77,-10.23,-51.150000000000006,victorinox,20.0
https://i.ebayimg.com/00/s/MzQ1WDcxOQ==/z/CTwAAOSw0Phi84qu/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/203262106623?nordt=true&orig_cvip=true&rt=nc,"victorinox classic, limited edition or collectible designs, swiss army knife","Aug 16, 2022",15.06,0.0,15.06,-4.9399999999999995,-24.699999999999996,victorinox,20.0
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/5xQAAOSwZZ9h~E35/$_57.JPG?set_id=880000500F,https://www.ebay.com/itm/255368342137?nordt=true&orig_cvip=true&rt=nc,lot of 2 victorinox classic sd swiss army pocket knife pale pink - very good,"Aug 7, 2022",16.8,0.0,16.8,-3.1999999999999993,-15.999999999999998,victorinox,20.0
https://thumbs.ebaystatic.com/pict/2553683502576464_1.jpg,,lot of 2 victorinox classic sd swiss army pocket knife hot pink - very good,"May 14, 2022",16.22,0.0,16.22,-3.780000000000001,-18.900000000000006,victorinox,20.0
https://i.ebayimg.com/00/s/MzI5WDU5Nw==/z/bnQAAOSwuE1izXsm/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/332756473666?nordt=true&orig_cvip=true&rt=nc,swiss army victorinox card knife single fixed blade pocket knife,"Aug 8, 2022",7.21,0.0,7.21,-12.79,-63.949999999999996,victorinox,20.0
https://thumbs.ebaystatic.com/pict/3534665277426464_1.jpg,,2x victorinox classic sd swiss army knife translucent saphirre blue; very good,"Dec 13, 2021",12.89,0.0,12.89,-7.109999999999999,-35.55,victorinox,20.0
https://thumbs.ebaystatic.com/pict/3535034585936464_1.jpg,,lot of 2 victorinox classic sd swiss army pocket knife blue w/ logos; very good,"Jan 4, 2022",12.73,0.0,12.73,-7.27,-36.35,victorinox,20.0
https://thumbs.ebaystatic.com/pict/3842802297216464_1.jpg,,victorinox swiss army classic sd pocket knife  - (various colors),"Nov 12, 2021",9.63,5.64,15.27,-4.73,-23.650000000000002,victorinox,20.0
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/oUYAAOSwwABik5SP/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/134132571712?nordt=true&orig_cvip=true&rt=nc,pre-owned victorinox 91mm plus handle / scale 5 piece kit in red. from new knife,"Jul 5, 2022",12.95,3.79,16.74,-3.2600000000000016,-16.300000000000008,victorinox,20.0
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/xDAAAOSwnyJiP71P/$_57.JPG?set_id=880000500F,https://www.ebay.com/itm/265615501112?nordt=true&orig_cvip=true&rt=nc,victorinox original minichamp i swiss army pocket knife - red - very good,"Jul 18, 2022",37.99,0.0,37.99,17.990000000000002,89.95,victorinox,20.0
https://thumbs.ebaystatic.com/pict/3325720637816464_1.jpg,,officier suisse victorinox hiker folding pocket knife 7 function w/ screw driver,"Apr 16, 2022",17.09,0.0,17.09,-2.91,-14.550000000000002,victorinox,20.0
https://thumbs.ebaystatic.com/pict/2033680627326464_1.jpg,,"victorinox tourist swiss army knife, 84mm several varieties","Mar 31, 2022",12.45,0.0,12.45,-7.550000000000001,-37.75000000000001,victorinox,20.0
https://i.ebayimg.com/00/s/MTIwMFgxNTk5/z/5SkAAOSw5BJiqHj4/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/203993359435?nordt=true&orig_cvip=true&rt=nc,"victorinox hiker swiss army pocket knife several variations, wood saw phillips","Aug 10, 2022",16.34,0.0,16.34,-3.66,-18.3,victorinox,20.0
https://i.ebayimg.com/00/s/MTU5OVgxMjAw/z/n0EAAOSwmqVixqeh/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/204030012695?nordt=true&orig_cvip=true&rt=nc,"victorinox swiss army rambler pocket knife, red, opener, scissor, phillips, 58mm","Aug 19, 2022",13.95,0.0,13.95,-6.050000000000001,-30.250000000000004,victorinox,20.0
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/fngAAOSwfHVbNPNv/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/232824562977?nordt=true&orig_cvip=true&rt=nc,victorinox explorer multi-tool officier suisse swiss army knife (various),"Jun 17, 2022",31.65,0.0,31.65,11.649999999999999,58.24999999999999,victorinox,20.0
https://thumbs.ebaystatic.com/pict/2551574628796464_1.jpg,,"victorinox classic sd alox swiss army knife- used, excellent #8258","Dec 21, 2021",13.17,4.96,18.13,-1.870000000000001,-9.350000000000005,victorinox,20.0
https://thumbs.ebaystatic.com/pict/2554713702086464_1.jpg,,lot of 2 victorinox classic sd swiss army pocket knife red w/ logos - very good,"Apr 25, 2022",11.08,0.0,11.08,-8.92,-44.6,victorinox,20.0
https://thumbs.ebaystatic.com/pict/2647078247286464_1.jpg,,victorinox classic sd swiss army pocket knife translucent assorted colors 58mm,"Sep 30, 2021",6.14,2.64,8.78,-11.22,-56.10000000000001,victorinox,20.0
https://thumbs.ebaystatic.com/pict/3043106352976464_1.jpg,,lot of 2 victorinox classic sd mini swiss army pocket knife red 58mm nice,"Feb 12, 2022",8.5,6.31,14.809999999999999,-5.190000000000001,-25.950000000000006,victorinox,20.0
https://thumbs.ebaystatic.com/pict/3535135458666464_1.jpg,,2x victorinox classic sd swiss army pocket knife translucent pink - very good,"Dec 1, 2021",15.99,0.0,15.99,-4.01,-20.049999999999997,victorinox,20.0
https://thumbs.ebaystatic.com/pict/3536535246026464_1.jpg,,lot of 2 victorinox classic sd swiss army pocket knife red w/ logos - very good,"Oct 14, 2021",9.99,0.0,9.99,-10.01,-50.05,victorinox,20.0
https://thumbs.ebaystatic.com/pict/1545988536046464_1.jpg,,swiss army victorinox olive green classic sd pocket knife multi tool blade,"Jan 22, 2022",7.83,4.5,12.33,-7.67,-38.35,victorinox,20.0
https://thumbs.ebaystatic.com/pict/1944235579346464_1.jpg,https://www.ebay.com/itm/194423557934?nordt=true&orig_cvip=true&rt=nc,victorinox classic sd swiss army pocket knife hot pink 58mm minimal use,"Apr 18, 2022",9.66,5.0,14.66,-5.34,-26.700000000000003,victorinox,20.0
https://thumbs.ebaystatic.com/pict/1944235769946464_1.jpg,,victorinox classic sd swiss army pocket knife gray 58mm minimal use,"Dec 5, 2021",9.5,0.0,9.5,-10.5,-52.5,victorinox,20.0
https://i.ebayimg.com/00/s/MTIwMFgxNTk5/z/xn4AAOSwK0ldZRJm/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/202765517422?nordt=true&orig_cvip=true&rt=nc,victorinox red rally model swiss army pocket knife 6 tools usa shipping,"Jul 16, 2022",7.91,0.0,7.91,-12.09,-60.45,victorinox,20.0
https://i.ebayimg.com/00/s/ODk5WDg1OQ==/z/KhUAAOSwpCJhSxLq/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/202830492887?nordt=true&orig_cvip=true&rt=nc,"victorinox classic, limited edition or collectible designs, swiss army knife","Jul 14, 2022",12.78,16.53,29.310000000000002,9.310000000000002,46.55000000000001,victorinox,20.0
https://i.ebayimg.com/00/s/MzA1WDg5NQ==/z/Dn4AAOSwwoRf2gZz/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/203220649933?nordt=true&orig_cvip=true&rt=nc,"victorinox 84mm, recruit, swiss army knife, no back tools, several varieties","Aug 17, 2022",12.45,0.0,12.45,-7.550000000000001,-37.75000000000001,victorinox,20.0
https://i.ebayimg.com/00/s/MjQ5WDc5NQ==/z/VfMAAOSwVM1guLTS/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/203481767059?nordt=true&orig_cvip=true&rt=nc,"victorinox waiter, classic red, swiss army knife, 9 function, 84mm super slim","Aug 13, 2022",13.95,0.0,13.95,-6.050000000000001,-30.250000000000004,victorinox,20.0
https://thumbs.ebaystatic.com/pict/2553248664556464_1.jpg,,2x victorinox classic sd swiss army pocket knife translucent red; very good,"Mar 11, 2022",12.06,0.0,12.06,-7.9399999999999995,-39.699999999999996,victorinox,20.0
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/PbgAAOSw3XBiBwgo/$_57.JPG?set_id=880000500F,https://www.ebay.com/itm/255382130594?nordt=true&orig_cvip=true&rt=nc,victorinox bijou sd swiss army knife; classic w/o keyring red w/ logos very good,"Aug 23, 2022",8.99,0.0,8.99,-11.01,-55.05,victorinox,20.0
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/0REAAOSwejJimjpg/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/255566377499?nordt=true&orig_cvip=true&rt=nc,lot of 2 victorinox classic sd swiss army pocket knife black w/ logos very good,"Jun 9, 2022",11.44,0.0,11.44,-8.56,-42.800000000000004,victorinox,20.0
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/dngAAOSwUYph3NeL/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/255575343963?nordt=true&orig_cvip=true&rt=nc,2x victorinox classic sd swiss army pocket knife translucent blue; very good,"Jul 1, 2022",13.99,0.0,13.99,-6.01,-30.049999999999997,victorinox,20.0
https://thumbs.ebaystatic.com/pict/2655154962626464_1.jpg,,"victorinox rally swiss army pocket knife, classic red, bottle opener - very good","Apr 27, 2022",8.54,0.0,8.54,-11.46,-57.300000000000004,victorinox,20.0
https://thumbs.ebaystatic.com/pict/2655309268116464_1.jpg,,2x victorinox classic sd swiss army pocket knife hunter green w/ logos very good,"Apr 6, 2022",13.99,0.0,13.99,-6.01,-30.049999999999997,victorinox,20.0
https://thumbs.ebaystatic.com/pict/2655437379246464_1.jpg,,victorinox signature lite swiss army knife translucent sapphire w/ red led light,"Apr 17, 2022",14.49,0.0,14.49,-5.51,-27.549999999999997,victorinox,20.0
https://thumbs.ebaystatic.com/pict/3337068233146464_1.jpg,,victorinox midnite manager swiss army pocket knife scissors nail file  *various*,"Mar 24, 2022",21.65,0.0,21.65,1.6499999999999986,8.249999999999993,victorinox,20.0
https://thumbs.ebaystatic.com/pict/3533538248876464_1.jpg,,victorinox bijou (not sd) swiss army pocket knife nail cleaner - red - very good,"Dec 24, 2021",8.73,0.0,8.73,-11.27,-56.35,victorinox,20.0
https://thumbs.ebaystatic.com/pict/3535135518896464_1.jpg,,victorinox signature swiss army pocket knife ballpoint pen - red - very good,"Nov 3, 2021",10.99,0.0,10.99,-9.01,-45.050000000000004,victorinox,20.0
https://thumbs.ebaystatic.com/pict/3535425376686464_1.jpg,,lot of 5 victorinox classic sd swiss army pocket knife black - very good,"Sep 20, 2021",29.88,0.0,29.88,9.879999999999999,49.39999999999999,victorinox,20.0
https://thumbs.ebaystatic.com/pict/3536535260216464_1.jpg,,victorinox classic (not sd) swiss army knife nail cleaner - red logos very good,"Oct 6, 2021",6.79,0.0,6.79,-13.21,-66.05000000000001,victorinox,20.0
https://thumbs.ebaystatic.com/pict/3536535510606464_1.jpg,,lot of 2 victorinox classic sd swiss army pocket knife yellow - very good,"Oct 11, 2021",15.99,0.0,15.99,-4.01,-20.049999999999997,victorinox,20.0
https://thumbs.ebaystatic.com/pict/3537910244766464_1.jpg,,lot of 2 victorinox classic sd swiss army pocket knife classic red - very good,"Dec 20, 2021",11.06,0.0,11.06,-8.94,-44.699999999999996,victorinox,20.0
https://thumbs.ebaystatic.com/pict/3845277602576464_1.jpg,,"ntsa swiss army victorinox 91mm pocket knife emerald"" huntsman plus"" free ship","Feb 5, 2022",46.0,9.0,55.0,35.0,175.0,victorinox,20.0
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/6zwAAOSwMwxinlue/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/394105290998?nordt=true&orig_cvip=true&rt=nc,ntsa swiss army victorinox 91mm emerald climber pocket knife free shipping,"Jul 21, 2022",25.5,9.0,34.5,14.5,72.5,victorinox,20.0
