Image,url,title,Field4,price,shipping,Data_field
https://i.ebayimg.com/00/s/NDMxWDE2MDA=/z/B6sAAOSwfrljIzAj/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/255716805943?nordt=true&orig_cvip=true&rt=nc,Spyderco C29S Cricket VG-10 Malachite & Mother of Pearl Inlay Pocket Knife #101,"Sep 28, 2022",$312.00,$9.75,255716805943
https://i.ebayimg.com/00/s/Mzg2WDE2MDA=/z/zj0AAOSwqPRjIPEI/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/255713178550?nordt=true&orig_cvip=true&rt=nc,Spyderco Gayle Bradley C134CFP CPM-M4 Blade - Pocket Knife #44,"Sep 28, 2022",$232.53,$12.75,255713178550
https://i.ebayimg.com/00/s/NTg0WDE2MDA=/z/~xoAAOSwoi9jINhR/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/255716791909?nordt=true&orig_cvip=true&rt=nc,"Spyderco ""Q"" C35 SBK Skeletonized Web Logo 440C Serrated Blade Pocket Knife #58","Sep 28, 2022",$162.50,$12.75,255716791909
https://i.ebayimg.com/00/s/NDQ0WDE2MDA=/z/Iy0AAOSwxxFjIemx/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/255716779218?nordt=true&orig_cvip=true&rt=nc,Spyderco Ladybug Salt Serrated Marine Yellow H-1 Blade - Pocket Knife #77,"Sep 28, 2022",$31.25,$9.75,255716779218
https://i.ebayimg.com/00/s/NDEwWDE2MDA=/z/w-wAAOSwtSNjIPZW/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/255713183436?nordt=true&orig_cvip=true&rt=nc,Spyderco Custom C85GP2 Micarta Yojimbo 2 - Michael Janich Pocket Knife & Box #37,"Sep 28, 2022",$182.29,$9.75,255713183436
https://i.ebayimg.com/00/s/NDg0WDE2MDA=/z/iWoAAOSwLpVjIep2/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/255716374983?nordt=true&orig_cvip=true&rt=nc,Spyderco Pingo Titanium Vox/Ans C163TIP Elmax Blade - Pocket Knife #78,"Sep 28, 2022",$125.00,$12.75,255716374983
https://i.ebayimg.com/00/s/NDI1WDE2MDA=/z/vLkAAOSwKOFjIjXz/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/265874676417?nordt=true&orig_cvip=true&rt=nc,Spyderco Ambitious C148GP 8Cr13MoV Blade - Pocket Knife #87,"Sep 28, 2022",$25.00,$9.75,265874676417
https://i.ebayimg.com/00/s/NDQyWDE2MDA=/z/Nb4AAOSwrd1jINd-/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/255713115655?nordt=true&orig_cvip=true&rt=nc,Spyderco Taichung Gray Techno Pin CTS-XHP Blade - Pocket Knife #56,"Sep 28, 2022",$209.50,$9.75,255713115655
https://i.ebayimg.com/00/s/NDQyWDE2MDA=/z/BAEAAOSwOWJjIi6E/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/265874681980?nordt=true&orig_cvip=true&rt=nc,Spyderco Dragonfly 2 Orange Pin C28POR2 VG-10 Blade - Pocket Knife #84,"Sep 28, 2022",$51.00,$6.52,265874681980
https://i.ebayimg.com/00/s/NDIzWDE2MDA=/z/z8QAAOSwjeVjIpGT/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/265874733062?nordt=true&orig_cvip=true&rt=nc,Spyderco Pingo Titanium C163TIP Elmax Blade - Pocket Knife #96,"Sep 28, 2022",$133.50,$12.75,265874733062
https://i.ebayimg.com/00/s/MzczWDE2MDA=/z/U7UAAOSwcHRjIM7~/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/255707352040?nordt=true&orig_cvip=true&rt=nc,Spyderco x Taichung Spydie Chef Pin C211TIP Complete in Box - Pocket Knife #33,"Sep 28, 2022",$186.50,$9.75,255707352040
https://i.ebayimg.com/00/s/NDA5WDE2MDA=/z/syAAAOSwFH5jIe47/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/265874321048?nordt=true&orig_cvip=true&rt=nc,"Spyderco Foliage Green FRN Ladybug, 1.94 VG10 Blade - Pocket Knife & Box #80","Sep 28, 2022",$24.50,$9.75,265874321048
https://i.ebayimg.com/00/s/Mzk3WDE2MDA=/z/YHUAAOSwLDtjIOwF/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/255707085511?nordt=true&orig_cvip=true&rt=nc,"Spyderco Custom America Para 2, 3.44 S30V - Sal Glesser Pocket Knife w/ Box #43","Sep 28, 2022",$155.50,$9.75,255707085511
https://i.ebayimg.com/00/s/NDU4WDE1OTk=/z/6HAAAOSw5yljIeSh/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/265873170966?nordt=true&orig_cvip=true&rt=nc,"Spyderco C205GP Lil' Lum Chinese Folder VG-10, G-10 Black Pocket Knife  #74","Sep 28, 2022",$76.57,$3.02,265873170966
https://i.ebayimg.com/00/s/MzUwWDE2MDA=/z/9oMAAOSwiaVjIqNG/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/265873123105?nordt=true&orig_cvip=true&rt=nc,Spyderco Volpe C99P N690Co Numbered Blade - Pocket Knife #99,"Sep 28, 2022",$177.50,$12.75,265873123105
https://i.ebayimg.com/00/s/NTUwWDE2MDA=/z/B10AAOSwRBVjIOzn/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/265873099366?nordt=true&orig_cvip=true&rt=nc,Spyderco Squeak C154PBK N690Co Blade - Pocket Knife #73,"Sep 28, 2022",$27.00,$9.75,265873099366
https://i.ebayimg.com/00/s/NDEwWDE1OTk=/z/6MYAAOSwroxjIfX3/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/265873095890?nordt=true&orig_cvip=true&rt=nc,Spyderco Dragonfly Nishijin/ZDP189 Carey C28GFPE VG-10 Blade - Pocket Knife #82,"Sep 28, 2022",$182.53,$9.75,265873095890
https://i.ebayimg.com/00/s/NDMwWDE2MDA=/z/CL4AAOSw8KtjINMn/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/265873051021?nordt=true&orig_cvip=true&rt=nc,"Spyderco Efficient Pin, 3.00 8Cr13MoV Blade - Pocket Knife & Box #50","Sep 28, 2022",$25.00,$9.75,265873051021
https://i.ebayimg.com/00/s/NDA1WDE2MDA=/z/VkcAAOSwUHhjIN1X/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/265872958898?nordt=true&orig_cvip=true&rt=nc,"Spyderco Shabaria C59BMPS Black Micarta, VG-10 Steel Pocket Knife #62","Sep 28, 2022",$127.50,$9.75,265872958898
https://i.ebayimg.com/00/s/Mzg2WDE2MDA=/z/Pj0AAOSwJ8xjINV5/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/265872953446?nordt=true&orig_cvip=true&rt=nc,Spyderco Delica Zome Pink/Purple C11ZFPPN VG-10 Blade - Pocket Knife #54,"Sep 28, 2022",$167.58,$9.75,265872953446
https://i.ebayimg.com/00/s/NDE0WDE2MDA=/z/UAUAAOSwJ8xjIOR1/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/265872827252?nordt=true&orig_cvip=true&rt=nc,Spyderco Para 3 PS C223GPS CPM S30V Blade - Pocket Knife #39,"Sep 28, 2022",$86.00,$9.75,265872827252
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/BOoAAOSwXNtjK6aK/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/134244450004?nordt=true&orig_cvip=true&rt=nc,Spyderco Delica 4 FRN Folding Knife Black Blade Combo Blade,"Sep 28, 2022",$61.00,$4.75,134244450004
https://i.ebayimg.com/00/s/Mzk0WDE2MDA=/z/hmAAAOSwf5NjINPz/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/265872792021?nordt=true&orig_cvip=true&rt=nc,Spyderco American Flag Para 3 CPM S30V Sal Glesser Pocket Knife w/ Box #35,"Sep 28, 2022",$137.50,$9.75,265872792021
https://i.ebayimg.com/00/s/MTIwMFgxNTk5/z/IiwAAOSwiaVjJpA2/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/295230536424?nordt=true&orig_cvip=true&rt=nc,Spyderco Delica 4 VG-10 Folding Serrated Pocket Knife Seki City Japan Blue,"Sep 28, 2022",$44.99,$0.00,295230536424
https://i.ebayimg.com/00/s/NDU1WDE1OTk=/z/yRQAAOSwClJjINfo/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/265872762464?nordt=true&orig_cvip=true&rt=nc,"Spyderco Domino Red Pin, 3.12 CTS XHP Blade Eric Glesser Pocket Knife w/ Box #57","Sep 28, 2022",$191.50,$7.65,265872762464
https://i.ebayimg.com/00/s/NTYyWDE1OTk=/z/B7UAAOSwplJjIPIM/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/265872674720?nordt=true&orig_cvip=true&rt=nc,Spyderco C206GP Introvert G-10 Pin VG-10 Blade - Pocket Knife #45,"Sep 28, 2022",$220.19,$8.64,265872674720
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/JMwAAOSwWYNjK6Sk/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/134244443338?nordt=true&orig_cvip=true&rt=nc,"Spyderco Pacific Salt 2 Serrated 3.78"" H1 Steel Blade Folding Knife - Yellow...","Sep 28, 2022",$64.00,$4.75,134244443338
https://i.ebayimg.com/00/s/NDM1WDE2MDA=/z/c-EAAOSwaHpjINA8/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/265866347186?nordt=true&orig_cvip=true&rt=nc,"Spyderco C182CFTIP Dice Pin, 2.52 CTS XHP - Eric Glesser Pocket Knife & Box #34","Sep 28, 2022",$136.50,$9.75,265866347186
https://i.ebayimg.com/00/s/MzQyWDE2MDA=/z/CVQAAOSw~NpjIOLe/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/265866297971?nordt=true&orig_cvip=true&rt=nc,Spyderco Dyad Gray G-10 C44GP&SGY Complete in Box - Pocket Knife #38,"Sep 28, 2022",$160.27,$9.75,265866297971
https://i.ebayimg.com/00/s/MTYwMFgxMTUw/z/6HUAAOSw8r9jIije/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/265865968005?nordt=true&orig_cvip=true&rt=nc,Spyderco Para 3 S110V C223GPDBL Complete in Box - Pocket Knife #42,"Sep 28, 2022",$158.50,$9.75,265865968005
https://i.ebayimg.com/00/s/MTAzNlgxNjAw/z/118AAOSwRwdjIigw/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/265865939965?nordt=true&orig_cvip=true&rt=nc,Spyderco LIMITED Endura Pakkawood C10WDP HAP40/SUS410 Blade - Pocket Knife #41,"Sep 28, 2022",$128.39,$12.75,265865939965
https://i.ebayimg.com/00/s/NDk3WDE2MDA=/z/8RoAAOSwRBVjIN3B/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/255715125302?nordt=true&orig_cvip=true&rt=nc,"Spyderco Pingo Orange Pin, 2.35 N690Co Blade - Vox/Anso Pocket Knife #64","Sep 28, 2022",$70.00,$9.75,255715125302
https://i.ebayimg.com/00/s/NTk2WDE1OTk=/z/jfAAAOSwuDdjIOCw/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/255715120710?nordt=true&orig_cvip=true&rt=nc,Spyderco Dogtag Gray Pin C188ALP CTS BD1 Blade - Pocket Knife #69,"Sep 28, 2022",$51.00,$9.75,255715120710
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/bq0AAOSwwIxjMYOV/$_57.JPG?set_id=880000500F,https://www.ebay.com/itm/255745396670?nordt=true&orig_cvip=true&rt=nc,"Spyderco Para 3 7.24"" Folding Knife with 2.95"" Blade CPM S30V","Sep 28, 2022",$129.50,$0.00,255745396670
https://i.ebayimg.com/00/s/NTkyWDE2MDA=/z/LJwAAOSw0GhjIOcH/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/255715010770?nordt=true&orig_cvip=true&rt=nc,"Spyderco Spin Blue Nishijin Sprint Run, 1.86 VG-10 Blade - Pocket Knife #70","Sep 28, 2022",$98.00,$9.75,255715010770
https://i.ebayimg.com/00/s/NDU0WDE2MDA=/z/bM8AAOSwnFxjIewe/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/255714996988?nordt=true&orig_cvip=true&rt=nc,Spyderco Ladybug Hawkbill Salt Yellow LYLS3HB Serrated H-1 Pocket Knife #79,"Sep 28, 2022",$41.00,$5.23,255714996988
https://i.ebayimg.com/00/s/NDQxWDE1OTk=/z/ZCEAAOSwg3ZjIPLf/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/255713514715?nordt=true&orig_cvip=true&rt=nc,Spyderco C158TIP Techno Pin CTS XHP Blade - Marcin Slysz Pocket Knife & Box #46,"Sep 28, 2022",$177.53,$7.10,255713514715
https://i.ebayimg.com/00/s/MTYwMFgxMzY2/z/K0QAAOSwxy5jK5x5/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/275470568340?nordt=true&orig_cvip=true&rt=nc,Spyderco Para 3 Folding Knife C223GP Satin Plain Edge S30V Blade Black G-10 Used,"Sep 28, 2022",$112.50,$4.99,275470568340
https://i.ebayimg.com/00/s/NTE3WDE2MDA=/z/7v4AAOSw9eVjIOx8/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/255713467796?nordt=true&orig_cvip=true&rt=nc,Spyderco Pingo Blue K390 C163PBL K390 Blade - Pocket Knife #72,"Sep 28, 2022",$125.26,$9.75,255713467796
https://i.ebayimg.com/00/s/NTY5WDE2MDA=/z/jpAAAOSwF~1jIQNZ/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/255713442364?nordt=true&orig_cvip=true&rt=nc,"Spyderco ""Q"" C35 keletonized ""Moteng #3"" blade 440C steel w box Pocket Knife #63","Sep 28, 2022",$179.50,$9.75,255713442364
https://i.ebayimg.com/00/s/NDIxWDE2MDA=/z/yrYAAOSwihpjINbD/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/255713431717?nordt=true&orig_cvip=true&rt=nc,"Spyderco Domino Pin, 3.13 CTS XHP Blade - Eric Glesser Pocket Knife w/ Box #55","Sep 28, 2022",$182.53,$8.70,255713431717
https://i.ebayimg.com/00/s/NDA2WDE2MDA=/z/yDoAAOSw3OFjJtwA/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/265887327654?nordt=true&orig_cvip=true&rt=nc,"Spyderco Matriarch 2 FRN, 3.57"" VG-10 Blade - Pocket Knife #508","Sep 28, 2022",$77.00,$9.75,265887327654
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/7mwAAOSwqOJjK5tH/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/185590280749?nordt=true&orig_cvip=true&rt=nc,Spyderco Dragonfly VG-10 Serrated Lockback Pocket Knife Seki Japan No Clip Tip,"Sep 28, 2022",$24.50,$5.40,185590280749
https://i.ebayimg.com/00/s/NDA5WDE2MDA=/z/oWQAAOSwc~tjJtUT/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/265887205830?nordt=true&orig_cvip=true&rt=nc,"Spyderco Tenacious Blue G-10,  3.39"" 8Cr13MoV Blade - Pocket Knife #503","Sep 28, 2022",$41.00,$9.75,265887205830
https://i.ebayimg.com/00/s/NDU1WDE2MDA=/z/YYgAAOSwMKhjJt1O/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/255729590856?nordt=true&orig_cvip=true&rt=nc,"Spyderco Chicago Liner Lock, 2"" CTS BD1N Blade - Pocket Knife #510","Sep 28, 2022",$29.00,$9.75,255729590856
https://i.ebayimg.com/00/s/MzIwWDE2MDA=/z/br0AAOSwnFxjJzbO/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/255728467600?nordt=true&orig_cvip=true&rt=nc,"Spyderco Delica 4 Brown FRN, 2.88"" VG-10 Blade - Pocket Knife #509","Sep 28, 2022",$51.00,$9.75,255728467600
https://i.ebayimg.com/00/s/NDI4WDE2MDA=/z/fPkAAOSwtwBjJtRu/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/255728324269?nordt=true&orig_cvip=true&rt=nc,"Spyderco Dice frame lock, 2.52"" CTS XHP Blade - Pocket Knife #504","Sep 28, 2022",$127.00,$6.05,255728324269
https://i.ebayimg.com/00/s/MzUzWDE2MDA=/z/9NMAAOSwwRRjJAHe/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/255728249003?nordt=true&orig_cvip=true&rt=nc,"Spyderco Manbug FRN, 1.95"" VG-10 Blade - Pocket Knife #502","Sep 28, 2022",$26.00,$9.75,255728249003
https://i.ebayimg.com/00/s/NjQ0WDE2MDA=/z/nc4AAOSwlSxjB7rU/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/185591774000?nordt=true&orig_cvip=true&rt=nc,Spyderco Stainless Steel Folding Knife Model CPM 154 S90V Black G 10 Handle,"Sep 28, 2022",$246.04,$8.09,185591774000
https://i.ebayimg.com/00/s/NDM4WDE2MDA=/z/59wAAOSwCs5jI~5y/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/255728179581?nordt=true&orig_cvip=true&rt=nc,"Spyderco Reinhold Rhino, 2.37"" CTS XHP Blade - Pocket Knife #500","Sep 28, 2022",$105.50,$9.75,255728179581
https://i.ebayimg.com/00/s/Mzk2WDE2MDA=/z/8dgAAOSwtdFjIPNy/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/255707067675?nordt=true&orig_cvip=true&rt=nc,Spyderco C85GP2 Green Yojimbo 2 CPM S30V - Michael Janich Pocket Knife w Box #47,"Sep 28, 2022",$138.50,$9.75,255707067675
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/2yoAAOSwpT1hlSEG/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/203632083023?nordt=true&orig_cvip=true&rt=nc,Spyderco Forest Green Shaman G10 CRUWEAR DLC Knife C229GPFGBK Discontinued ,"Sep 28, 2022",$389.00,$15.99,203632083023
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/KK8AAOSwVlhjIlVY/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/275470522030?nordt=true&orig_cvip=true&rt=nc,"Vintage Spyderco “Rescue"" Clipit - Folding Knife - cosmetic damage on blade","Sep 28, 2022",$44.00,$5.00,275470522030
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/rTEAAOSwAThjK42m/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/134244337531?nordt=true&orig_cvip=true&rt=nc,"Spyderco Native 5 Folding Knife 3"" S30V Satin Plain Blade, Pink","Sep 28, 2022",$96.00,$4.75,134244337531
https://i.ebayimg.com/00/s/MTQ0OFgxNjAw/z/QhUAAOSwrxxjMECK/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/155178652002?nordt=true&orig_cvip=true&rt=nc,Spyderco Assist Salt Folding Knife - Yellow (C79PSYL),"Sep 28, 2022",$84.01,$9.85,155178652002
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/yOsAAOSw3qxjL0Hf/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/374278384966?nordt=true&orig_cvip=true&rt=nc,Spyderco Manix 2 Folding Knife - Blue,"Sep 28, 2022",$78.00,$5.50,374278384966
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/1yEAAOSwMqtjK1o5/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/225172783484?nordt=true&orig_cvip=true&rt=nc,Spyderco Manix 2 Folding Knife - Blue,"Sep 28, 2022",$81.00,$16.10,225172783484
