Image,url,title,Field4,price_in_US,shipping_
https://i.ebayimg.com/images/g/vb4AAOSwQtxjqcOT/s-l1200.jpg,https://www.ebay.com/itm/394222907044?nordt=true&orig_cvip=true&rt=nc,SOG Centi I Keychain Pocket Knife Plain Edge Blade,"Jan 4, 2023",$13.71,$0.00
https://i.ebayimg.com/images/g/zRUAAOSwUSpjtMVm/s-l1200.jpg,https://www.ebay.com/itm/255910287293?nordt=true&orig_cvip=true&rt=nc,SOG FLASH II Pocket Knife Folding,"Jan 4, 2023",$30.00,$6.00
https://i.ebayimg.com/images/g/eMEAAOSwTEVjs4RF/s-l1200.jpg,https://www.ebay.com/itm/175558774051?nordt=true&orig_cvip=true&rt=nc,"SOG Ultra XR Folding Knife 2.88"" CPM S35VN Stainless Blade Carbon Fiber Handle","Jan 3, 2023",$84.95,$0.00
https://i.ebayimg.com/images/g/qU0AAOSwDJxjrlJZ/s-l1200.jpg,https://www.ebay.com/itm/255902732402?nordt=true&orig_cvip=true&rt=nc,Used SOG Salute Mini Pocket Knife,"Jan 3, 2023",$7.50,$4.25
https://i.ebayimg.com/images/g/78cAAOSwO5RjqnPa/s-l1200.jpg,https://www.ebay.com/itm/285089925762?nordt=true&orig_cvip=true&rt=nc,"SOG Terminus XR Ball Bearing Open Pocket Knife Cryo D2 OD G10 TM1022-BX 7"" OA ","Jan 3, 2023",$36.00,$5.50
https://i.ebayimg.com/images/g/HPUAAOSweg9jdj9H/s-l1200.png,https://www.ebay.com/itm/275583044663?nordt=true&orig_cvip=true&rt=nc,"SOG Twitch II Gunmetal Gray Assisted Folding Knife 2.63"" Blade - Great condition","Jan 3, 2023",$34.00,$5.00
https://i.ebayimg.com/images/g/-9sAAOSwJsJjod4V/s-l1200.jpg,https://www.ebay.com/itm/144865091098?nordt=true&orig_cvip=true&rt=nc,SOG Mini Trident Assisted Pocket Knife,"Jan 3, 2023",$45.00,$0.00
https://i.ebayimg.com/images/g/VaIAAOSwzJ1jrY3U/s-l1200.jpg,https://www.ebay.com/itm/134389252965?nordt=true&orig_cvip=true&rt=nc,#585 MORTENSON SOG Pocket Powerplier Knife USA Multi-tool Knife Leather Sheath,"Jan 3, 2023",$42.00,$0.00
https://i.ebayimg.com/images/g/x0sAAOSwcG1jrZA8/s-l1200.jpg,https://www.ebay.com/itm/134389256254?nordt=true&orig_cvip=true&rt=nc,#587 Black Oxide SOG Powerpint Mini Knife Pliers Multi-tool Knife Pocket Clip,"Jan 3, 2023",$56.00,$0.00
https://i.ebayimg.com/images/g/oRgAAOSwDDJjgO9T/s-l1200.jpg,https://www.ebay.com/itm/144826955604?nordt=true&orig_cvip=true&rt=nc,SOG Micron Tanto Lockback Pocket Knife,"Jan 3, 2023",$15.00,$0.00
https://i.ebayimg.com/images/g/x1IAAOSw4fljIheo/s-l1200.jpg,https://www.ebay.com/itm/394396432645?nordt=true&orig_cvip=true&rt=nc,SOG Flare Clip Point Folding Tactical Pocket Knife,"Jan 3, 2023",$19.99,$4.00
https://i.ebayimg.com/images/g/a~YAAOSwz8tjq6KQ/s-l1200.jpg,https://www.ebay.com/itm/354481825211?nordt=true&orig_cvip=true&rt=nc,SOG Trident Assisted Open Knife Combo Edge Blade Arc Lock,"Jan 3, 2023",$55.00,$0.00
https://i.ebayimg.com/images/g/2OkAAOSw5bZi32FS/s-l1200.jpg,https://www.ebay.com/itm/165854062719?nordt=true&orig_cvip=true&rt=nc,SOG AEGIS FLK Folding Pocket Knife ,"Jan 2, 2023",$14.99,$3.80
https://i.ebayimg.com/images/g/LbkAAOSwVKFjG9Qc/s-l1200.jpg,https://www.ebay.com/itm/165854062563?nordt=true&orig_cvip=true&rt=nc,SOG Aegis FL Plain Blade Steel Handles Folding Pocket Knife -- Great Condition,"Jan 2, 2023",$14.99,$4.20
https://i.ebayimg.com/images/g/Wv8AAOSwtTZjqNvA/s-l1200.jpg,https://www.ebay.com/itm/185713211038?nordt=true&orig_cvip=true&rt=nc,RARE SOG SogWinder-1 (SOG-11) vintage Seki Japan folding lockback knife only ,"Jan 2, 2023",$93.00,$6.10
https://i.ebayimg.com/images/g/HWkAAOSwc5VjqQV3/s-l1200.jpg,https://www.ebay.com/itm/304750723743?nordt=true&orig_cvip=true&rt=nc,Nice SOG Twitch II Lock Back A/O Gray Handle Folding Knife,"Jan 2, 2023",$23.50,$5.85
https://i.ebayimg.com/images/g/oj4AAOSwNC5jNJEB/s-l1200.png,https://www.ebay.com/itm/265908330638?nordt=true&orig_cvip=true&rt=nc,"SOG TRIDENT FOLDING KNIFE 3-1/2"" BLADE GOOD CONDITION Ships Free!!","Jan 2, 2023",$39.95,$0.00
https://i.ebayimg.com/images/g/4CYAAOSw5q5jq-Qa/s-l1200.jpg,https://www.ebay.com/itm/225320801132?nordt=true&orig_cvip=true&rt=nc,Sog Terminus XR Flipper Knife,"Jan 2, 2023",$35.00,$3.14
https://i.ebayimg.com/images/g/v-QAAOSwVy5joTRY/s-l1200.jpg,https://www.ebay.com/itm/266049250056?nordt=true&orig_cvip=true&rt=nc,SOG Flare Assisted Folding Pocket Knife!,"Jan 2, 2023",$23.00,$0.00
https://i.ebayimg.com/images/g/kzwAAOSwMLtjq-TK/s-l1200.jpg,https://www.ebay.com/itm/225320803147?nordt=true&orig_cvip=true&rt=nc,Sog Ultra XR Knife Carbon & Gold,"Jan 2, 2023",$75.00,$6.76
https://i.ebayimg.com/images/g/TZkAAOSwGQ9jqj0g/s-l1200.jpg,https://www.ebay.com/itm/255897844898?nordt=true&orig_cvip=true&rt=nc,sog trident knife,"Jan 2, 2023",$45.00,$7.77
https://i.ebayimg.com/images/g/~MAAAOSwKjpjqXM8/s-l1200.jpg,https://www.ebay.com/itm/185713184920?nordt=true&orig_cvip=true&rt=nc,RARE SOG AUTOCLIP X-42 MINI S84S Knife Folder Tanto Pocket knife,"Jan 2, 2023",$81.00,$5.40
https://i.ebayimg.com/images/g/x4gAAOSwlZNjhiSI/s-l1200.jpg,https://www.ebay.com/itm/134385209440?nordt=true&orig_cvip=true&rt=nc,SOG Kiku Assisted S35VN Satin Knife ,"Jan 2, 2023",$75.00,$5.85
https://i.ebayimg.com/images/g/FQEAAOSwzVRjq9~J/s-l1200.jpg,https://www.ebay.com/itm/225320787771?nordt=true&orig_cvip=true&rt=nc,Sog Kiku XR LTE Knife Orange,"Jan 2, 2023",$145.00,$12.60
https://i.ebayimg.com/images/g/0n8AAOSwAdljj69H/s-l1200.jpg,https://www.ebay.com/itm/325452965698?nordt=true&orig_cvip=true&rt=nc,Sog Aegis AT Knife Indigo,"Jan 2, 2023",$45.00,$11.15
https://i.ebayimg.com/images/g/kLoAAOSwDkBjsdkB/s-l1200.jpg,https://www.ebay.com/itm/185720741103?nordt=true&orig_cvip=true&rt=nc,Vintage SOG FLASH II Black Assisted Folding Knife Satin Blade w/ Switch Lock,"Jan 2, 2023",$22.50,$5.85
https://i.ebayimg.com/images/g/TGUAAOSwVo1jsvk6/s-l1200.jpg,https://www.ebay.com/itm/364097422170?nordt=true&orig_cvip=true&rt=nc,SOG Specialty Knives Seki-Japan Folding Knife,"Jan 2, 2023",$25.00,$5.30
https://i.ebayimg.com/images/g/Gu0AAOSwTXZjqQex/s-l1200.png,https://www.ebay.com/itm/115653105785?nordt=true&orig_cvip=true&rt=nc,"SOG Flash AT D2 3.5"" Stainless Steel Plain Edge Assisted Opening Pocket Knife","Jan 1, 2023",$45.10,$5.50
https://i.ebayimg.com/images/g/s5cAAOSw3NhjqM7H/s-l1200.jpg,https://www.ebay.com/itm/364090411985?nordt=true&orig_cvip=true&rt=nc,SOG FLARE ASSIST OPEN FOLDING KNIFE - NEAR MINT,"Jan 1, 2023",$18.00,$4.95
https://i.ebayimg.com/images/g/0w0AAOSw9vdjpRUX/s-l1200.jpg,https://www.ebay.com/itm/255891986328?nordt=true&orig_cvip=true&rt=nc,SOG Terminus XR Ball Bearing Open Pocket Knife Cryo D2 OD G10 TM1022-BX 7”,"Jan 1, 2023",$40.00,$6.10
https://i.ebayimg.com/images/g/~x8AAOSwSPVjoM9O/s-l1200.jpg,https://www.ebay.com/itm/225308337652?nordt=true&orig_cvip=true&rt=nc,"(3) Knives, SOG pocket knife, Micron II & OTHER","Jan 1, 2023",$10.50,$4.99
https://i.ebayimg.com/images/g/baIAAOSwXYNjsZ0N/s-l1200.jpg,https://www.ebay.com/itm/275601291136?nordt=true&orig_cvip=true&rt=nc,"SOG Twitch II Gunmetal Gray Assisted Folding Knife 2.63"" Blade - Good condition!","Jan 1, 2023",$33.00,$5.00
https://i.ebayimg.com/images/g/T2kAAOSw~Z1jsODQ/s-l1200.jpg,https://www.ebay.com/itm/394402729266?nordt=true&orig_cvip=true&rt=nc,SOG Flash AT XR MK3 Assisted Open Pocket Knife Cryo D2 Blackout Great Condition!,"Jan 1, 2023",$50.50,$5.40
https://i.ebayimg.com/images/g/O9wAAOSw89ljP52-/s-l1200.jpg,https://www.ebay.com/itm/204112898794?nordt=true&orig_cvip=true&rt=nc,USED SOG FLASH II Pocket Knife Folding Combo Blade d,"Jan 1, 2023",$49.99,$0.00
https://i.ebayimg.com/images/g/yN0AAOSwSvFjl-FV/s-l1200.jpg,https://www.ebay.com/itm/334663884061?nordt=true&orig_cvip=true&rt=nc,J125 SOG Ultra XR Carbon & Graphite Pocket Knife,"Jan 1, 2023",$77.00,$1.72
https://i.ebayimg.com/images/g/ghkAAOSw2BJjl-FT/s-l1200.jpg,https://www.ebay.com/itm/234818426609?nordt=true&orig_cvip=true&rt=nc,J121 SOG X-Ray Vision Pocket Knife,"Jan 1, 2023",$108.35,$6.00
https://i.ebayimg.com/images/g/vz4AAOSwXwVjl-FQ/s-l1200.jpg,https://www.ebay.com/itm/234818426564?nordt=true&orig_cvip=true&rt=nc,J118 SOG Flare Pocket Knife,"Jan 1, 2023",$6.00,$4.90
https://i.ebayimg.com/images/g/DA8AAOSwAZdjfunF/s-l1200.jpg,https://www.ebay.com/itm/394348053307?nordt=true&orig_cvip=true&rt=nc,SOG Micron II QAD Pocket Keychain Knife Lockback Plain Edge Blade USED KNIFE i,"Jan 1, 2023",$10.99,$0.00
https://i.ebayimg.com/images/g/QiAAAOSw2n9jqu~k/s-l1200.jpg,https://www.ebay.com/itm/134385852296?nordt=true&orig_cvip=true&rt=nc,#555 Black SOG Sogzilla GFN Lockback Knife,"Jan 1, 2023",$29.00,$0.00
https://i.ebayimg.com/images/g/4p4AAOSwJMNjqFjF/s-l1200.jpg,https://www.ebay.com/itm/394394039140?nordt=true&orig_cvip=true&rt=nc,SOG Aegis AT Folding Pocket Knife Forest & Moss Green MK3 AT-XR Lock D2 1141057,"Jan 1, 2023",$31.00,$9.75
https://i.ebayimg.com/images/g/7M8AAOSw~C9jqEcz/s-l1200.jpg,https://www.ebay.com/itm/404073327650?nordt=true&orig_cvip=true&rt=nc,SOG Slimjim Lockback A/O Assisted AUS-8 Satin Plain Folding Knife SJ31CP,"Jan 1, 2023",$20.50,$7.50
https://i.ebayimg.com/images/g/jggAAOSwVcBi-4hb/s-l1200.jpg,https://www.ebay.com/itm/204074149780?nordt=true&orig_cvip=true&rt=nc,Tool Logic Folding Survival Lock Blade Knife * New No Firestarter * SOG,"Jan 1, 2023",$9.00,$4.90
https://i.ebayimg.com/images/g/3ucAAOSwOtljSwRp/s-l1200.jpg,https://www.ebay.com/itm/185619860563?nordt=true&orig_cvip=true&rt=nc,SOG Trident Elite Folding Pocket Knife ,"Jan 1, 2023",$50.00,$0.00
https://i.ebayimg.com/images/g/URoAAOSwAsdjp8UI/s-l1200.jpg,https://www.ebay.com/itm/195531695574?nordt=true&orig_cvip=true&rt=nc,SOG Kilowatt Folding Blade Wire Stripper Black Handle Electrician Knife,"Dec 31, 2022",$17.57,$6.75
https://i.ebayimg.com/images/g/SwwAAOSwrK1jkrHu/s-l1200.jpg,https://www.ebay.com/itm/275572495376?nordt=true&orig_cvip=true&rt=nc,SOG Twitch XL Wood Lockback Assisted Open Folding Knife - Great condition,"Dec 31, 2022",$50.00,$5.00
https://i.ebayimg.com/images/g/W3cAAOSwp~djqMNs/s-l1200.jpg,https://www.ebay.com/itm/394394341857?nordt=true&orig_cvip=true&rt=nc,SOG Trident Elite Folding Knife Tanto Blade - Glass Breaker - Seat Belt Cutter,"Dec 31, 2022",$42.00,$5.85
https://i.ebayimg.com/images/g/AtkAAOSwHSxjlMdc/s-l1200.jpg,https://www.ebay.com/itm/364083444635?nordt=true&orig_cvip=true&rt=nc,Vtg SOG Folding Locking Knife A/O ULTRA XR / CPM S35VN Gold Blade * Tool Sample,"Dec 31, 2022",$69.99,$4.90
https://i.ebayimg.com/images/g/TvEAAOSwPtFjWVd5/s-l1200.jpg,https://www.ebay.com/itm/304676981087?nordt=true&orig_cvip=true&rt=nc,"SOG Specialty Knives Seki-Japan S14 Pentagon Combat Dagger Boot Knife, Sheath","Dec 31, 2022",$275.00,$0.00
https://i.ebayimg.com/images/g/uyIAAOSwcIljqgkH/s-l1200.jpg,https://www.ebay.com/itm/275594570995?nordt=true&orig_cvip=true&rt=nc,SOG Bluto VG-10 Sidelock Single Blade Knife Made in Seki Japan,"Dec 31, 2022",$110.19,$4.50
https://i.ebayimg.com/images/g/eYEAAOSwg5BjqhL1/s-l1200.jpg,https://www.ebay.com/itm/374427210774?nordt=true&orig_cvip=true&rt=nc,#547 Black SOG Sideswipe Assisted Opening Lockback Knife,"Dec 31, 2022",$15.50,$0.00
https://i.ebayimg.com/images/g/-qoAAOSwhSBjr7LW/s-l1200.jpg,https://www.ebay.com/itm/134391650952?nordt=true&orig_cvip=true&rt=nc,"SOG TRIDENT FOLDING KNIFE 3-1/2"" BLADE GOOD CONDITION ","Dec 31, 2022",$30.00,$4.95
https://i.ebayimg.com/images/g/h9YAAOSwIsNjrgid/s-l1200.jpg,https://www.ebay.com/itm/144877720425?nordt=true&orig_cvip=true&rt=nc,SOG Trident Assisted Pocket Knife,"Dec 31, 2022",$30.00,$0.00
https://i.ebayimg.com/images/g/ONQAAOSwe5BjomvQ/s-l1200.jpg,https://www.ebay.com/itm/266050525730?nordt=true&orig_cvip=true&rt=nc,SOG Ultra XR Lock Carbon Fiber & Graphite Folding S35VN Pocket Knife!,"Dec 31, 2022",$79.99,$0.00
https://i.ebayimg.com/images/g/bZkAAOSwxO9jq7Uw/s-l1200.jpg,https://www.ebay.com/itm/195535179256?nordt=true&orig_cvip=true&rt=nc,SOG FLASH 2 ASSISTED OPEN TACTICAL EDC POCKET KNIFE ALL BLACK!,"Dec 31, 2022",$20.00,$6.10
https://i.ebayimg.com/images/g/j7QAAOSwwINjl7WD/s-l1200.png,https://www.ebay.com/itm/185695452012?nordt=true&orig_cvip=true&rt=nc,SOG S10B Tech Bowie Knife w/ Kydex Sheath - Black Blade,"Dec 30, 2022",$110.00,$11.25
https://i.ebayimg.com/images/g/iREAAOSwW4Jjkoni/s-l1200.jpg,https://www.ebay.com/itm/125678729958?nordt=true&orig_cvip=true&rt=nc,SOG TRIDENT Spring assisted Pocket knife button SAFETY Lock Belt cutter Sharp,"Dec 30, 2022",$36.99,$5.50
https://i.ebayimg.com/images/g/S4gAAOSwuUpjq-D~/s-l1200.jpg,https://www.ebay.com/itm/325478884337?nordt=true&orig_cvip=true&rt=nc,Sog Terminus XR LTE Knife Carbon & Graphite,"Dec 30, 2022",$83.00,$12.60
https://i.ebayimg.com/images/g/mjEAAOSwG59jrPCz/s-l1200.jpg,https://www.ebay.com/itm/155332092467?nordt=true&orig_cvip=true&rt=nc,SOG Trident Elite - Folding Knife,"Dec 30, 2022",$40.00,$9.75
https://i.ebayimg.com/images/g/86kAAOSwasVjkrcc/s-l1200.png,https://www.ebay.com/itm/275572509084?nordt=true&orig_cvip=true&rt=nc,Rare SOG Twitch II PLASTIC Gray Handle Folding Knife - Good condition!,"Dec 30, 2022",$33.00,$5.00
https://i.ebayimg.com/images/g/-jQAAOSw-oVjqI3o/s-l1200.jpg,https://www.ebay.com/itm/185711913583?nordt=true&orig_cvip=true&rt=nc,SOG Twitch II Assisted Open Knife Plain Edge Blade Lockback,"Dec 30, 2022",$39.00,$4.55
https://i.ebayimg.com/images/g/sNUAAOSwyGdi02X3/s-l1200.jpg,https://www.ebay.com/itm/255612876653?nordt=true&orig_cvip=true&rt=nc,SOG Aegis Tanto  Camo Assisted Open pocket Knife ,"Dec 30, 2022",$25.00,$5.99
https://i.ebayimg.com/images/g/k1sAAOSwzrtiwhmd/s-l1200.jpg,https://www.ebay.com/itm/255612855925?nordt=true&orig_cvip=true&rt=nc,SOG TRIDENT  Assisted Opening Pocket Knife #B,"Dec 30, 2022",$30.00,$4.99
https://i.ebayimg.com/images/g/f8UAAOSweP1jrijY/s-l1200.jpg,https://www.ebay.com/itm/234839419243?nordt=true&orig_cvip=true&rt=nc,SOG KEY102 Knife Key Shape Stainless Steel Folding Drop Blade Brass Lockback ,"Dec 29, 2022",$5.00,$0.00
https://i.ebayimg.com/images/g/qCQAAOSw3kNjomPI/s-l1200.jpg,https://www.ebay.com/itm/266050475435?nordt=true&orig_cvip=true&rt=nc,SOG Slimjim Lockback Black A/O Assisted Plain Edge Folding Knife!,"Dec 29, 2022",$39.99,$0.00
https://i.ebayimg.com/images/g/gYkAAOSwyytjgO-H/s-l1200.jpg,https://www.ebay.com/itm/144826956499?nordt=true&orig_cvip=true&rt=nc,SOG Micron II  Lockback Pocket Knife,"Dec 29, 2022",$12.50,$0.00
https://i.ebayimg.com/images/g/ZmYAAOSw9R1jpRTZ/s-l1200.jpg,https://www.ebay.com/itm/354471679666?nordt=true&orig_cvip=true&rt=nc,SOG Micron II Pocket Keychain Knife Mid Lock Plain Edge Tanto Blade Customized,"Dec 29, 2022",$10.50,$0.00
https://i.ebayimg.com/images/g/nPgAAOSwJphjpQiq/s-l1200.jpg,https://www.ebay.com/itm/165848022041?nordt=true&orig_cvip=true&rt=nc,Vintage SOG FLASH II Black Assisted Folding Knife Satin Blade w/ Switch Lock,"Dec 29, 2022",$35.00,$8.10
https://i.ebayimg.com/images/g/WJEAAOSwubtjpQp6/s-l1200.jpg,https://www.ebay.com/itm/155323032191?nordt=true&orig_cvip=true&rt=nc,"SOG Twitch II Gunmetal Gray Assisted Folding Knife 2.63"" Blade - Great condition","Dec 29, 2022",$20.50,$6.10
https://i.ebayimg.com/images/g/eYAAAOSwuidjqyDC/s-l1200.jpg,https://www.ebay.com/itm/175551002998?nordt=true&orig_cvip=true&rt=nc,SOG knives Paratool Multi Tool Pliers Knife File USA Made preowned solid ,"Dec 29, 2022",$54.00,$0.00
https://i.ebayimg.com/images/g/HGsAAOSwmJFjpTcZ/s-l1200.jpg,https://www.ebay.com/itm/255892148048?nordt=true&orig_cvip=true&rt=nc,"SOG Spec Arc SE15 Knife, Japan, VG-10 blade, Arc-Lock!","Dec 29, 2022",$79.99,$0.00
https://i.ebayimg.com/images/g/fvEAAOSwO6JjjPMU/s-l1200.jpg,https://www.ebay.com/itm/175519107321?nordt=true&orig_cvip=true&rt=nc,SOG Field Pup I fixed blade knife,"Dec 29, 2022",$25.00,$11.90
https://i.ebayimg.com/images/g/vc4AAOSwU-Fjo4II/s-l1200.jpg,https://www.ebay.com/itm/314293102524?nordt=true&orig_cvip=true&rt=nc,"SOG Terminus XR Cryo 02 Pocket Knife 3"" Blade","Dec 29, 2022",$35.88,$0.00
https://i.ebayimg.com/images/g/zTwAAOSwIT5jj9Y4/s-l1200.jpg,https://www.ebay.com/itm/314262275113?nordt=true&orig_cvip=true&rt=nc,SOG ACCESS CARD 2.0 VG-10 SEKI JAPAN CREDIT SURVIVAL LOCKBACK KNIFE POCKETKNIVES,"Dec 29, 2022",$100.00,$5.90
https://i.ebayimg.com/images/g/~S4AAOSw5-JjrK4P/s-l1200.jpg,https://www.ebay.com/itm/165857077352?nordt=true&orig_cvip=true&rt=nc,sog trident folding knife,"Dec 29, 2022",$30.00,$5.50
https://i.ebayimg.com/images/g/vo8AAOSwHmBjIHWl/s-l1200.jpg,https://www.ebay.com/itm/334589598019?nordt=true&orig_cvip=true&rt=nc,"SOG Seal XR 3.9"" Folding Knife Clip Point, Black GRN S35VN Stainless 12-21-02-57","Dec 29, 2022",$175.63,$0.00
https://i.ebayimg.com/images/g/nl0AAOSwMa9jpnmQ/s-l1200.jpg,https://www.ebay.com/itm/255893696363?nordt=true&orig_cvip=true&rt=nc,Used SOG Trident Pocket Knife,"Dec 28, 2022",$25.00,$4.50
https://i.ebayimg.com/images/g/O2YAAOSwgj1jo9Re/s-l1200.jpg,https://www.ebay.com/itm/204193445253?nordt=true&orig_cvip=true&rt=nc,SOG Specialty Knives Seki Japan Pentagon Combat Dagger Boot Knife with Sheath,"Dec 28, 2022",$246.01,$12.60
https://i.ebayimg.com/images/g/FyMAAOSw~eRjo8Al/s-l1200.jpg,https://www.ebay.com/itm/354469135524?nordt=true&orig_cvip=true&rt=nc,SOG Trident Assisted Open Knife Combo Edge Blade Arc Lock,"Dec 28, 2022",$32.00,$0.00
https://i.ebayimg.com/images/g/ZjcAAOSwLgtjplTa/s-l1200.jpg,https://www.ebay.com/itm/314289021099?nordt=true&orig_cvip=true&rt=nc,SOG SPECIALTY KNIVES POWER LOCK FOLDING PLIERS MULTI TOOLS KNIFE KNIVES SURVIVAL,"Dec 28, 2022",$19.50,$7.40
https://i.ebayimg.com/images/g/YekAAOSwVfJjoeHA/s-l1200.jpg,https://www.ebay.com/itm/144865101275?nordt=true&orig_cvip=true&rt=nc,SOG Micron II  Lockback Pocket Knife,"Dec 28, 2022",$10.00,$0.00
https://i.ebayimg.com/images/g/JCAAAOSwcX1jnHbV/s-l1200.jpg,https://www.ebay.com/itm/144859067663?nordt=true&orig_cvip=true&rt=nc,SOG Micron II  Lockback Pocket Knife,"Dec 28, 2022",$10.00,$0.00
https://i.ebayimg.com/images/g/0FsAAOSwp6JjlfiI/s-l1200.jpg,https://www.ebay.com/itm/275589068798?nordt=true&orig_cvip=true&rt=nc,SOG Terminus XR Folding Knife (Lot of 2 Knives) D2 Red and Black G10,"Dec 28, 2022",$61.00,$9.99
https://i.ebayimg.com/images/g/Lf4AAOSwKJNjojNy/s-l1200.jpg,https://www.ebay.com/itm/225310064723?nordt=true&orig_cvip=true&rt=nc,SOG SOGZilla Partial Serrated Folding Pocket Knife Lock Back,"Dec 28, 2022",$30.00,$0.00
https://i.ebayimg.com/images/g/K0AAAOSw0KVjo2r4/s-l1200.jpg,https://www.ebay.com/itm/275589009515?nordt=true&orig_cvip=true&rt=nc,SOG Flare Assisted Folding Pocket Knife! Black,"Dec 28, 2022",$2.25,$5.85
https://i.ebayimg.com/images/g/NAEAAOSwf1Zjq-H0/s-l1200.jpg,https://www.ebay.com/itm/225320793593?nordt=true&orig_cvip=true&rt=nc,Sog Tac AU Compact California Special Knife,"Dec 28, 2022",$95.00,$10.85
https://i.ebayimg.com/images/g/OfYAAOSwkTRjq-Wb/s-l1200.jpg,https://www.ebay.com/itm/225320804208?nordt=true&orig_cvip=true&rt=nc,Sog Twitch II Knife,"Dec 28, 2022",$28.00,$9.90
https://i.ebayimg.com/images/g/G7UAAOSwyOJjhRBW/s-l1200.jpg,https://www.ebay.com/itm/125674399670?nordt=true&orig_cvip=true&rt=nc,SOG FLASH 2 ASSISTED FOLDING POCKET KNIFE,"Dec 28, 2022",$50.00,$5.50
https://i.ebayimg.com/images/g/pGkAAOSwGmBjFSxk/s-l1200.jpg,https://www.ebay.com/itm/165659840072?nordt=true&orig_cvip=true&rt=nc,1 SOG FLASH11   Knife Excellent    LOT U135,"Dec 27, 2022",$45.75,$14.85
https://i.ebayimg.com/images/g/iy8AAOSwtP5iaDN1/s-l1200.jpg,https://www.ebay.com/itm/185452314753?nordt=true&orig_cvip=true&rt=nc,SOG Flash AT Assisted Folding Pocket Knife,"Dec 27, 2022",$60.00,$0.00
https://i.ebayimg.com/images/g/xr0AAOSwiltjniIi/s-l1200.jpg,https://www.ebay.com/itm/354459629198?nordt=true&orig_cvip=true&rt=nc,SOG Flash II Assisted Open Lockback Pocket Knife 2547,"Dec 27, 2022",$33.00,$5.45
https://i.ebayimg.com/images/g/BdcAAOSwMv5joluZ/s-l1200.jpg,https://www.ebay.com/itm/125673663936?nordt=true&orig_cvip=true&rt=nc,SOG Blackout Carbon Fiber Folding Knife Lot - Kiku XR LTE & Stout FLK,"Dec 27, 2022",$189.99,$9.99
https://i.ebayimg.com/images/g/TUMAAOSwjBBjqi2J/s-l1200.jpg,https://www.ebay.com/itm/266058531198?nordt=true&orig_cvip=true&rt=nc,SOG Twitch II Folding Knife,"Dec 27, 2022",$25.00,$0.00
https://i.ebayimg.com/images/g/DRsAAOSwq9ljokCu/s-l1200.jpg,https://www.ebay.com/itm/165844397532?nordt=true&orig_cvip=true&rt=nc,SOG Sogwinder II large vintage Seki Japan folding lockback knife Sog Winder 2,"Dec 27, 2022",$149.99,$6.49
