Image,url,title,Field4,price,shipping,Data_field
https://i.ebayimg.com/00/s/MTIwMFgxNTk5/z/jfsAAOSw3LljD78V/$_57.JPG?set_id=880000500F,https://www.ebay.com/itm/354254418215?nordt=true&orig_cvip=true&rt=nc,SOG Teminus XR Pocket Knife Cryo D2 Plain Edge Blade XR Lock,"Sep 27, 2022",$50.00,$0.00,354254418215
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/uIsAAOSwqnBjKYP2/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/115533209829?nordt=true&orig_cvip=true&rt=nc,SOG Salute Tactical All Black Straight Edge Lockback Folding Pocket Knife ,"Sep 27, 2022",$15.50,$5.50,115533209829
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/CQEAAOSwnddjL7m5/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/265902353570?nordt=true&orig_cvip=true&rt=nc,SOG Kiku XR  CTS  XHP Pocket Knife,"Sep 27, 2022",$112.50,$7.00,265902353570
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/fZQAAOSwBtVjKl3L/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/314155498722?nordt=true&orig_cvip=true&rt=nc,SOG Flash AT Assisted Folding Pocket Knife & CRKT MONTOSA ,"Sep 27, 2022",$39.99,$8.00,314155498722
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/gMAAAOSwHBRi6t-s/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/314163658378?nordt=true&orig_cvip=true&rt=nc,SOG SPECIALTY KNIVES FLASH AT MK3 CRYO D2 GRAY ASSISTED TACTICAL POCKET KNIFE ,"Sep 27, 2022",$30.00,$4.95,314163658378
https://i.ebayimg.com/00/s/MTIwMFgxNTk5/z/3~IAAOSwL3ti2fUZ/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/354179504648?nordt=true&orig_cvip=true&rt=nc,SOG AirSog Pocket Knife Serrated Edge Blade Midlock Seki Japan ,"Sep 27, 2022",$65.00,$0.00,354179504648
https://i.ebayimg.com/00/s/OTAwWDE2MDA=/z/bPcAAOSw-kZjKeEZ/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/195362583983?nordt=true&orig_cvip=true&rt=nc,SOG Folding Knife Model SOGZilla Lockback Blade Factory New Edge NOS Retired OOP,"Sep 27, 2022",$18.60,$10.00,195362583983
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/0LEAAOSw9W9jMRee/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/394259037913?nordt=true&orig_cvip=true&rt=nc,SOG Trident Elite Folding Knife TF101-BX ,"Sep 27, 2022",$50.00,$0.00,394259037913
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/ysIAAOSwvZBjGKUZ/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/255731240966?nordt=true&orig_cvip=true&rt=nc,"SOG Zoom Mini A/O Folding Knife 3""AUS-8 Steel Blade Aluminum Handle Safety Lock","Sep 27, 2022",$10.50,$4.85,255731240966
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/9ZcAAOSw9IpjKcQx/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/314154759842?nordt=true&orig_cvip=true&rt=nc,RARE Seki Japan SOG Tomcat Lock Back Folding Pocket Knife,"Sep 27, 2022",$199.99,$5.25,314154759842
https://i.ebayimg.com/00/s/ODEwWDEwODA=/z/KwIAAOSwjFBjMIIQ/$_32.JPG?set_id=880000500F,https://www.ebay.com/itm/115539686370?nordt=true&orig_cvip=true&rt=nc,Vintage SOG Knife Seki Japan Sogwinder I Folding Lockback Pocket knife,"Sep 27, 2022",$94.00,$10.85,115539686370
https://i.ebayimg.com/00/s/MTIwMFgxNTk5/z/NLgAAOSwsuNjJpjt/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/295226735485?nordt=true&orig_cvip=true&rt=nc,SOG Terminus XR Cryo D2 Pocket Knife,"Sep 26, 2022",$62.00,$0.00,295226735485
https://i.ebayimg.com/00/s/MTA3OFgxNjAw/z/1skAAOSwE6BjJ5nh/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/295226524049?nordt=true&orig_cvip=true&rt=nc,Lot of 3 - SOG Micron II Tanto Pocket Keychain Folding Knife FF-91,"Sep 26, 2022",$15.59,$0.00,295226524049
https://i.ebayimg.com/00/s/MTIwMFgxNTk5/z/6w4AAOSw5JZjEQVx/$_57.JPG?set_id=880000500F,https://www.ebay.com/itm/354256173693?nordt=true&orig_cvip=true&rt=nc,SOG Flash FL Pocket Knife Plain Edge Blade Frame Lock,"Sep 26, 2022",$24.00,$0.00,354256173693
https://i.ebayimg.com/00/s/MTYwMFgxNTg3/z/SAgAAOSwS3ljJjBH/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/295224648445?nordt=true&orig_cvip=true&rt=nc,SOG Salute Mini Folding Pocket Knife FF1101-CP,"Sep 26, 2022",$18.27,$0.00,295224648445
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/5KYAAOSwLpNjD5-3/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/374235656715?nordt=true&orig_cvip=true&rt=nc,SOG FLASH II Pocket Knife Combo Assisted Opening Folding Blade Black,"Sep 26, 2022",$49.99,$0.00,374235656715
https://i.ebayimg.com/00/s/MTA2NVgxNjAw/z/LzcAAOSwxPhjJiAL/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/295224562148?nordt=true&orig_cvip=true&rt=nc,Lot of 2 ~ SOG Key Chain Folding Knife ,"Sep 26, 2022",$17.50,$0.00,295224562148
https://i.ebayimg.com/00/s/NDA3WDE2MDA=/z/AG8AAOSwllVjK2WL/$_57.JPG?set_id=880000500F,https://www.ebay.com/itm/334568174238?nordt=true&orig_cvip=true&rt=nc,Used SOG Trident Assisted Opening Folding Knife,"Sep 26, 2022",$18.02,$4.50,334568174238
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/F~oAAOSwSPpjGoWW/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/204088269857?nordt=true&orig_cvip=true&rt=nc,"USED SOG Cash Card - Money Clip Knife 2.75"" Stainless Steel","Sep 26, 2022",$24.99,$0.00,204088269857
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/im0AAOSwdMBjMRRF/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/394259029875?nordt=true&orig_cvip=true&rt=nc,"SOG Cash Card - Money Clip Knife 2.75"" Stainless Steel","Sep 25, 2022",$29.99,$0.00,394259029875
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/dmUAAOSw3qxjLieG/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/195370664529?nordt=true&orig_cvip=true&rt=nc,SOG Powerlock Power assist Multi Tool Knife W/ Sheath,"Sep 25, 2022",$42.00,$0.00,195370664529
https://i.ebayimg.com/00/s/MTIwMFgxNTk5/z/u8kAAOSwiU5jIMjO/$_57.JPG?set_id=880000500F,https://www.ebay.com/itm/354277911334?nordt=true&orig_cvip=true&rt=nc,SOG Twitch II Assisted Open Knife Plain Edge Blade Lockback,"Sep 25, 2022",$40.00,$0.00,354277911334
https://i.ebayimg.com/00/s/OTI2WDE0MTI=/z/FxEAAOSwI6ZjKkLu/$_57.PNG?set_id=880000500F,https://www.ebay.com/itm/403897373221?nordt=true&orig_cvip=true&rt=nc,Sog PowerAssist Pocket Survival Tool Knife Folding Pliers Compound Leverage,"Sep 25, 2022",$21.05,$0.00,403897373221
https://i.ebayimg.com/00/s/MTE5NFgxNjAw/z/V2sAAOSwXIpjImlZ/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/125516291564?nordt=true&orig_cvip=true&rt=nc,Rare SOG SOGWINDER II Lock back Knife SEKI Japan SOG Specialty Knives Used,"Sep 25, 2022",$175.00,$5.00,125516291564
https://i.ebayimg.com/00/s/OTExWDE0NzM=/z/zhQAAOSwXwljKTIO/$_57.PNG?set_id=880000500F,https://www.ebay.com/itm/403895886476?nordt=true&orig_cvip=true&rt=nc,SOG Flash II 2 Assisted Pocket Knife Folding Tactical Blade Black Combo Edge,"Sep 25, 2022",$25.75,$0.00,403895886476
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/-yMAAOSwHPxjGoVF/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/394234976503?nordt=true&orig_cvip=true&rt=nc,"SOG Cash Card - Money Clip Knife 2.75"" Stainless Steel","Sep 25, 2022",$29.99,$0.00,394234976503
https://i.ebayimg.com/00/s/MTUzN1g1MTk=/z/nWgAAOSwxIZiyqpQ/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/403833527812?nordt=true&orig_cvip=true&rt=nc,SOG Terminus Slipjoint Stainless Folding Blade Black G10 Handle Knife TM1002BX,"Sep 25, 2022",$35.00,$0.00,403833527812
https://i.ebayimg.com/00/s/OTE2WDEyMDQ=/z/JsYAAOSwqR1jKeYt/$_32.JPG?set_id=880000500F,https://www.ebay.com/itm/354290042902?nordt=true&orig_cvip=true&rt=nc,SOG FIELDER LOCK BLADE ASSISTED OPENING POCKET KNIFE WITH POCKET CLIP,"Sep 25, 2022",$25.00,$0.00,354290042902
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/KAsAAOSwjt1iWfLj/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/203914956737?nordt=true&orig_cvip=true&rt=nc,**ONE** SOG Centi II Knife Lockback Plain Edge Blade ***ONE ONLY***,"Sep 25, 2022",$9.99,$0.00,203914956737
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/I9kAAOSwbO1i2fX2/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/204044927923?nordt=true&orig_cvip=true&rt=nc,SOG VULCAN  Folding knife VG-10 Seki-Japan,"Sep 25, 2022",$150.00,$0.00,204044927923
https://i.ebayimg.com/00/s/MTIwMFgxNTk5/z/j-0AAOSwDINjIj1R/$_57.JPG?set_id=880000500F,https://www.ebay.com/itm/394243078047?nordt=true&orig_cvip=true&rt=nc,SOG Flash AT Assisted Open Knife XR Lock Combo Edge Blade Cryo D2,"Sep 25, 2022",$60.00,$0.00,394243078047
https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/TfgAAOSwTCtjKbVe/$_57.JPG?set_id=880000500F,https://www.ebay.com/itm/255735768229?nordt=true&orig_cvip=true&rt=nc,SOG Micron II QAD Pocket Keychain Knife Lockback Plain Edge Blade USED KNIFE a,"Sep 25, 2022",$7.55,$3.99,255735768229
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/~DUAAOSwYaBjLoQy/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/204101086612?nordt=true&orig_cvip=true&rt=nc,SOG Micron I Knife,"Sep 24, 2022",$11.00,$0.00,204101086612
https://i.ebayimg.com/00/s/NTA3WDE2MDA=/z/0a8AAOSwjpBjGjEN/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/265876180438?nordt=true&orig_cvip=true&rt=nc,SOG Flare Pocket Knife With Safety Switch,"Sep 24, 2022",$25.00,$0.00,265876180438
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/G2AAAOSwjW5jLJc-/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/144730559617?nordt=true&orig_cvip=true&rt=nc,SOG West Marine Rigging Pocket Knife Multi-Tool ,"Sep 24, 2022",$15.00,$0.00,144730559617
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/7SQAAOSw1yNjKfya/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/394251616869?nordt=true&orig_cvip=true&rt=nc,"SOG Pentagon XR Folding Knife 3.63"" CTS-XHP Stainless Blade Black G10 Handle","Sep 24, 2022",$125.99,$0.00,394251616869
https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/wOkAAOSwCrJih7Yv/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/403670515482?nordt=true&orig_cvip=true&rt=nc,"SOG Sideswipe Mini, Spring-Assisted Opening Pocket Folding Knife Lockback","Sep 24, 2022",$18.59,$5.25,403670515482
https://i.ebayimg.com/00/s/MTIwMFgxNTk5/z/WkYAAOSwKtdi~~2F/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/255685222924?nordt=true&orig_cvip=true&rt=nc,SOG Twitch ii Lockback Folding Pocket Knife,"Sep 24, 2022",$29.99,$4.70,255685222924
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/WMgAAOSwr2xjAGl2/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/284967129446?nordt=true&orig_cvip=true&rt=nc,SOG Micron II QAD Black Single Blade Locking Knife,"Sep 24, 2022",$7.99,$3.87,284967129446
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/jqsAAOSwd01jAGii/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/284967129447?nordt=true&orig_cvip=true&rt=nc,SOG Micron II Black Single Blade Locking Knife,"Sep 24, 2022",$7.99,$4.15,284967129447
https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/X-0AAOSwET9jG5IS/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/374248106515?nordt=true&orig_cvip=true&rt=nc,SOG Knife Key Shape Stainless Steel Folding Drop Blade Handle Lockback C1308,"Sep 24, 2022",$12.00,$0.00,374248106515
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/NCMAAOSw5AZiku1e/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/325346650862?nordt=true&orig_cvip=true&rt=nc,SOG Kiku folding knife outdoors EDC tactical discontinued,"Sep 24, 2022",$110.00,$6.00,325346650862
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/gMAAAOSwHBRi6t-s/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/314153730939?nordt=true&orig_cvip=true&rt=nc,SOG SPECIALTY KNIVES FLASH AT MK3 CRYO D2 GRAY ASSISTED TACTICAL POCKET KNIFE ,"Sep 24, 2022",$38.00,$4.95,314153730939
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/foEAAOSwWERjLJjf/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/144730566162?nordt=true&orig_cvip=true&rt=nc,SOG Aegis FL Pocket Knife ,"Sep 24, 2022",$10.00,$0.00,144730566162
https://i.ebayimg.com/00/s/MTYwMFg3NzY=/z/hLgAAOSwap1jKpln/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/204098259036?nordt=true&orig_cvip=true&rt=nc,SOG Seki Japan PE Pentagon Elite Knife USMC Attack Helicopter Pilot Issue OIF,"Sep 23, 2022",$150.00,$11.60,204098259036
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/HGcAAOSwalpizLZE/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/155073027435?nordt=true&orig_cvip=true&rt=nc,SOG Tomcat 3.0 Knife Seki Japan VG-10 Folding Knife ,"Sep 23, 2022",$180.00,$10.00,155073027435
https://i.ebayimg.com/00/s/MTYwMFg3Nzg=/z/kMEAAOSwr5NjLOkB/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/403900979132?nordt=true&orig_cvip=true&rt=nc,SOG TERMINUS XR CRIMSON RED G10 FOLDING KNIFE WITH POCKET CLIP RAZOR SHARP ,"Sep 23, 2022",$35.00,$5.25,403900979132
https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/GjAAAOSwG69jG9eJ/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/165680118973?nordt=true&orig_cvip=true&rt=nc,SOG Fielder Folding Knife ,"Sep 23, 2022",$21.99,$4.20,165680118973
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/5G0AAOSwVGxjBU8R/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/165685263349?nordt=true&orig_cvip=true&rt=nc,SOG SEAL XR WW2 GRN S35VN Stainless Steel Tactical Combat Knife retail $224.95 ,"Sep 23, 2022",$125.00,$0.00,165685263349
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/5-cAAOSwijhjK2q5/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/225172863438?nordt=true&orig_cvip=true&rt=nc,SOG Gambit Sheepsfoot Satin Fixed Blade Black Handle Finger Ring Knife!,"Sep 23, 2022",$22.99,$6.00,225172863438
https://i.ebayimg.com/00/s/ODA1WDEyMDA=/z/4jMAAOSwTIFi39lr/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/265797483242?nordt=true&orig_cvip=true&rt=nc,Vintage SOG Specialty Knives Seki Japan Magnadot Folding Lockback Knife serrated,"Sep 23, 2022",$30.00,$0.00,265797483242
https://i.ebayimg.com/00/s/OTYwWDEyODA=/z/gaIAAOSw0R9iz0PV/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/255628542315?nordt=true&orig_cvip=true&rt=nc,SOG Flash II Pocket Knife   Assisted opening #9,"Sep 23, 2022",$40.00,$5.99,255628542315
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/KWUAAOSwP5pjGRCk/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/265874866907?nordt=true&orig_cvip=true&rt=nc,"SOG Twitch II Folding Knife 2.63"" AUS-8 Steel Blade Gray Aluminum Handle!!!","Sep 23, 2022",$39.97,$0.00,265874866907
https://i.ebayimg.com/00/s/MTAwNlgxNTkx/z/wx8AAOSwQNdh7eR7/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/234527021729?nordt=true&orig_cvip=true&rt=nc,SOG Trident Elite Plain Black Blade Knife Lever Lock Strap Cutter 8 1/2 total,"Sep 23, 2022",$35.00,$5.50,234527021729
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/ZdkAAOSw8pZjG9mo/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/265878245387?nordt=true&orig_cvip=true&rt=nc,SOG Trident Tanto Piston Lock Knife! With Seat Belt Cutter! ,"Sep 23, 2022",$39.97,$0.00,265878245387
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/8X4AAOSwDtxjLJiU/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/144730564683?nordt=true&orig_cvip=true&rt=nc,SOG Micron II  Lockback Pocket Knife,"Sep 23, 2022",$12.50,$0.00,144730564683
https://i.ebayimg.com/00/s/OTE5WDE2MDA=/z/LAgAAOSwm61isLfS/$_57.JPG?set_id=880000500F,https://www.ebay.com/itm/334489561347?nordt=true&orig_cvip=true&rt=nc,"SOG Ultra XR Carbon and Graphite Folding Knife 2.8"" S35VN Graphite - 12-63-01-57","Sep 23, 2022",$89.95,$0.00,334489561347
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/GRgAAOSw7RpjLJk9/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/144730566824?nordt=true&orig_cvip=true&rt=nc,SOG Salute Black Lockback Pocket Folding Knife,"Sep 23, 2022",$18.00,$0.00,144730566824
https://i.ebayimg.com/00/s/MTIwMFgxNTk5/z/hfgAAOSwhJdjK1Hw/$_57.JPG?set_id=880000500F,https://www.ebay.com/itm/394253094793?nordt=true&orig_cvip=true&rt=nc,SOG Twitch II Assisted Open Knife Plain Edge Blade Lockback,"Sep 22, 2022",$36.00,$0.00,394253094793
https://i.ebayimg.com/00/s/OTAxWDE2MDA=/z/y8IAAOSwjTpjLIG5/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/265898370561?nordt=true&orig_cvip=true&rt=nc,SOG Twitch II 2 Gray Assisted Opening Lockback Pocket Folding Knife a-x,"Sep 22, 2022",$24.99,$6.99,265898370561
https://i.ebayimg.com/00/s/MTIwMFgxNTk5/z/5oQAAOSw11RjI9pF/$_57.JPG?set_id=880000500F,https://www.ebay.com/itm/354282362635?nordt=true&orig_cvip=true&rt=nc,SOG Mini Auto Clip Knife Lockback Plain Edge Blade,"Sep 22, 2022",$18.50,$0.00,354282362635
https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/7bAAAOSwTjtiHoKv/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/234457688192?nordt=true&orig_cvip=true&rt=nc,POCKET KNIFE LOT OF 4 SOG KEYCHAIN KNIVES LOCKBACK,"Sep 22, 2022",$24.95,$14.85,234457688192
