Image,url,title,Field4,price_in_US,shipping_
https://i.ebayimg.com/images/g/Wy0AAOSwQAFjsxMJ/s-l1200.jpg,https://www.ebay.com/itm/144883305182?nordt=true&orig_cvip=true&rt=nc,Kershaw Volt II 3650 Assisted Open Knife Plain Edge Blade - Great condition!,"Jan 5, 2023",$15.00,$5.45
https://i.ebayimg.com/images/g/MHcAAOSwWH5js2aD/s-l1200.jpg,https://www.ebay.com/itm/304758474206?nordt=true&orig_cvip=true&rt=nc,Kershaw 3880 folding blade knife Patented Hinderer Design,"Jan 5, 2023",$34.99,$6.60
https://i.ebayimg.com/images/g/x28AAOSwqWRjpMWG/s-l1200.jpg,https://www.ebay.com/itm/394400082147?nordt=true&orig_cvip=true&rt=nc,KERSHAW 1660SWBLK KEN ONION POCKET KNIFE,"Jan 5, 2023",$32.55,$0.00
https://i.ebayimg.com/images/g/6h4AAOSwALZjsInW/s-l1200.jpg,https://www.ebay.com/itm/225325992911?nordt=true&orig_cvip=true&rt=nc,"Kershaw Emerson 6054BRNBLK CQC-4K Folding Knife 3.25"" Black Blade, Brown G10","Jan 5, 2023",$29.99,$0.00
https://i.ebayimg.com/images/g/B7EAAOSwz-tjrKzU/s-l1200.jpg,https://www.ebay.com/itm/165857073556?nordt=true&orig_cvip=true&rt=nc,"Kershaw Link Folding Knife 3.25"" CPM-20CV Steel Blade Olive Aluminum Handle","Jan 5, 2023",$63.00,$0.00
https://i.ebayimg.com/images/g/vl8AAOSw~qpjrgVu/s-l1200.jpg,https://www.ebay.com/itm/255902391913?nordt=true&orig_cvip=true&rt=nc,VINTAGE KERSHAW FOLDING KNIFE,"Jan 5, 2023",$9.95,$6.00
https://i.ebayimg.com/images/g/ye4AAOSwwOtjrcZH/s-l1200.jpg,https://www.ebay.com/itm/134389754515?nordt=true&orig_cvip=true&rt=nc,Kershaw 1870OLBLK Knockout Pocket Knife Olive scales,"Jan 5, 2023",$64.00,$4.95
https://i.ebayimg.com/images/g/d8QAAOSw6q9jtjsi/s-l1200.jpg,https://www.ebay.com/itm/144886934723?nordt=true&orig_cvip=true&rt=nc,kershaw by kai japan special agent  knife factory edge ,"Jan 5, 2023",$100.00,$5.50
https://i.ebayimg.com/images/g/4s4AAOSwEHxjqfNY/s-l1200.jpg,https://www.ebay.com/itm/125682955701?nordt=true&orig_cvip=true&rt=nc,Pocket Knife Lot Kershaw 1555T Cryo Just Factory Sharpened and CRKT Pilar,"Jan 5, 2023",$40.00,$6.00
https://i.ebayimg.com/images/g/OQYAAOSw4GdjsEGd/s-l1200.jpg,https://www.ebay.com/itm/134392160676?nordt=true&orig_cvip=true&rt=nc,#626 Black Kershaw 1312BW Scrip Speedsafe Assisted Liner Lock Knife,"Jan 5, 2023",$17.50,$0.00
https://i.ebayimg.com/images/g/c4UAAOSwNhJjtMB2/s-l1200.jpg,https://www.ebay.com/itm/255910262480?nordt=true&orig_cvip=true&rt=nc,Kershaw A/O Cryo 1555TI Folding Pocket Knife!,"Jan 5, 2023",$17.99,$0.00
https://i.ebayimg.com/images/g/y4gAAOSwsXBjqfRg/s-l1200.jpg,https://www.ebay.com/itm/125682958431?nordt=true&orig_cvip=true&rt=nc,Kershaw Pocket Knife Lot 3 Knives 1730SS 1655 1640 Knives Just Factory Sharpened,"Jan 5, 2023",$35.00,$5.45
https://i.ebayimg.com/images/g/xRwAAOSwAfZjtYuW/s-l1200.jpg,https://www.ebay.com/itm/144886076721?nordt=true&orig_cvip=true&rt=nc,Kershaw 1225 ReverbXL Pocket Knife,"Jan 5, 2023",$11.00,$0.00
https://i.ebayimg.com/images/g/qfsAAOSwZGpjsFH-/s-l1200.jpg,https://www.ebay.com/itm/255905102128?nordt=true&orig_cvip=true&rt=nc,Used Kershaw 1660 Pocket Knife,"Jan 5, 2023",$14.50,$4.25
https://i.ebayimg.com/images/g/~e0AAOSwGcxjtDLN/s-l1200.jpg,https://www.ebay.com/itm/185723339138?nordt=true&orig_cvip=true&rt=nc,1670OLBLK KERSHAW BLUR pocket knife spring assist Ken Onion design *MINT*,"Jan 5, 2023",$40.00,$0.00
https://i.ebayimg.com/images/g/egYAAOSwR-Zjs5AG/s-l1200.jpg,https://www.ebay.com/itm/275603082477?nordt=true&orig_cvip=true&rt=nc,Kershaw Leek 1660ST Assisted Folding Knife USA - Great condition!,"Jan 5, 2023",$34.00,$5.00
https://i.ebayimg.com/images/g/WJQAAOSwZgljsk7d/s-l1200.jpg,https://www.ebay.com/itm/185721174159?nordt=true&orig_cvip=true&rt=nc,Kershaw 1660OR Ken Onion Leek Assisted Flipper Knife Bead Blast Blade,"Jan 5, 2023",$34.99,$14.11
https://i.ebayimg.com/images/g/LMcAAOSw7zpjttRd/s-l1200.jpg,https://www.ebay.com/itm/266071512423?nordt=true&orig_cvip=true&rt=nc,KERSHAW 1730SSST Zing Folding Pocket Knife! Assisted Open!,"Jan 5, 2023",$17.99,$0.00
https://i.ebayimg.com/images/g/WNAAAOSwzhVjdooZ/s-l1200.jpg,https://www.ebay.com/itm/275586169536?nordt=true&orig_cvip=true&rt=nc,Kershaw Kurai 3700 Rare Discontinued Carbon Fiber Folding Knife Retired,"Jan 5, 2023",$21.00,$4.50
https://i.ebayimg.com/images/g/VTcAAOSwDrRjpY5M/s-l1200.jpg,https://www.ebay.com/itm/385310260612?nordt=true&orig_cvip=true&rt=nc,Kershaw Cryo 1555Ti Titanium Hinderer Design Assisted Open Knife Great condition,"Jan 5, 2023",$20.00,$5.45
https://i.ebayimg.com/images/g/jmcAAOSwkLZjno30/s-l1200.jpg,https://www.ebay.com/itm/185714833172?nordt=true&orig_cvip=true&rt=nc,Kershaw 1620VIB RAINBOW Assisted open Folding Pocket Knife! RETIRED!,"Jan 5, 2023",$5.25,$4.55
https://i.ebayimg.com/images/g/ozsAAOSwzHdjtdlN/s-l1200.jpg,https://www.ebay.com/itm/334690465746?nordt=true&orig_cvip=true&rt=nc,"Collectible Kershaw RAM Hawk Lock Knife G-10 (3.125"" Bead 1910 Kershaw","Jan 4, 2023",$99.99,$0.00
https://i.ebayimg.com/images/g/wOkAAOSwgDhjlpKd/s-l1200.jpg,https://www.ebay.com/itm/295443653570?nordt=true&orig_cvip=true&rt=nc,Kershaw Flourish 3935 Carbon Fiber 8Cr13Mov Assisted Opening Pocket Knife,"Jan 4, 2023",$16.99,$0.00
https://i.ebayimg.com/images/g/NxYAAOSwENtjD9kh/s-l1200.jpg,https://www.ebay.com/itm/374291980765?nordt=true&orig_cvip=true&rt=nc,KERSHAW EMERSON  frame-lock G-10 knife wave 6034T H1224,"Jan 4, 2023",$35.00,$0.00
https://i.ebayimg.com/images/g/LBAAAOSwHsNjrQTW/s-l1200.jpg,https://www.ebay.com/itm/385320406171?nordt=true&orig_cvip=true&rt=nc,Kershaw Emerson CQC-6K Pocket Folding Knife 6034,"Jan 4, 2023",$22.01,$6.00
https://i.ebayimg.com/images/g/qKAAAOSwYlFjrPzQ/s-l1200.jpg,https://www.ebay.com/itm/295443603026?nordt=true&orig_cvip=true&rt=nc, Kershaw 1556TI Cryo II Assisted Opening Knife,"Jan 4, 2023",$27.00,$0.00
https://i.ebayimg.com/images/g/2Z0AAOSwqedjmShh/s-l1200.jpg,https://www.ebay.com/itm/175543623854?nordt=true&orig_cvip=true&rt=nc,"Kershaw 3000, Vintage Lockback Pocket Knife","Jan 4, 2023",$12.00,$4.95
https://i.ebayimg.com/images/g/8esAAOSwWcBjrN6L/s-l1200.jpg,https://www.ebay.com/itm/295443574088?nordt=true&orig_cvip=true&rt=nc,Kershaw USA 1600NBSW Chive Assisted Opening Pocket Knife,"Jan 4, 2023",$24.00,$0.00
https://i.ebayimg.com/images/g/mrcAAOSwsEdjsb~L/s-l1200.jpg,https://www.ebay.com/itm/275601416233?nordt=true&orig_cvip=true&rt=nc, Kershaw USA Blur 1670TBLKST Assisted Opening Pocket Knife ,"Jan 4, 2023",$20.00,$5.45
https://i.ebayimg.com/images/g/IqMAAOSwNEFjtPg6/s-l1200.png,https://www.ebay.com/itm/115662339685?nordt=true&orig_cvip=true&rt=nc,Collector's Kershaw 2420ST KAI Japan Knife,"Jan 4, 2023",$39.55,$5.59
https://i.ebayimg.com/images/g/Lq4AAOSwG9tjtYoT/s-l1200.jpg,https://www.ebay.com/itm/144886065941?nordt=true&orig_cvip=true&rt=nc,Kershaw Leek 1660GRYBW Assisted Folding Knife,"Jan 4, 2023",$28.00,$0.00
https://i.ebayimg.com/images/g/wSwAAOSwXYNjtYtd/s-l1200.jpg,https://www.ebay.com/itm/144886071057?nordt=true&orig_cvip=true&rt=nc,Kershaw Ken Onion Leek 1660ST Pocket Knife ,"Jan 4, 2023",$27.00,$0.00
https://i.ebayimg.com/images/g/5ioAAOSwFUtjqNLv/s-l1200.png,https://www.ebay.com/itm/374425793979?nordt=true&orig_cvip=true&rt=nc,KERSHAW 1730SS ZING ASSISTED FOLDER RJ MARTIN DESIGN POCKET KNIFE  ,"Jan 4, 2023",$9.50,$5.00
https://i.ebayimg.com/images/g/8MAAAOSw8uFjBplU/s-l1200.jpg,https://www.ebay.com/itm/185551415976?nordt=true&orig_cvip=true&rt=nc,Kershaw 2018WM KAI Clip Point Frame Lock 5 1/2” Pocket Knife,"Jan 4, 2023",$13.00,$5.40
https://i.ebayimg.com/images/g/8LoAAOSwDINjITSy/s-l1200.jpg,https://www.ebay.com/itm/165674932221?nordt=true&orig_cvip=true&rt=nc,Kershaw 3935 Knife Flourish Carbon Fiber G10 Handle SpeedSafe Assisted,"Jan 4, 2023",$29.95,$0.00
https://i.ebayimg.com/images/g/iNYAAOSw8pRjqz0q/s-l1200.png,https://www.ebay.com/itm/285089656536?nordt=true&orig_cvip=true&rt=nc,Kershaw 1600PINK Chive Stainless Assisted Opening Knife USA,"Jan 4, 2023",$20.00,$4.90
https://i.ebayimg.com/images/g/2-cAAOSwzQFjrIOj/s-l1200.jpg,https://www.ebay.com/itm/185715734547?nordt=true&orig_cvip=true&rt=nc,KERSHAW BLUE MOUNTAIN 3130- 2 BLADE FOLDING POCKET KNIFE  MADE IN JAPAN,"Jan 4, 2023",$22.00,$7.00
https://i.ebayimg.com/images/g/dZgAAOSwotdjrwVK/s-l1200.jpg,https://www.ebay.com/itm/134390863528?nordt=true&orig_cvip=true&rt=nc,#615 Black Kershaw 1025 Cinder Hinderer Design Liner Lock Knife W/Bottle Opener,"Jan 4, 2023",$10.00,$0.00
https://i.ebayimg.com/images/g/K2QAAOSwToBjrtdj/s-l1200.jpg,https://www.ebay.com/itm/374433332080?nordt=true&orig_cvip=true&rt=nc,#609 Black Kershaw 1835TBLKST Kuro Tanto Speedsafe Assisted Liner Lock Knife,"Jan 4, 2023",$15.50,$0.00
https://i.ebayimg.com/images/g/ImcAAOSwzsxjrv6E/s-l1200.jpg,https://www.ebay.com/itm/255903535226?nordt=true&orig_cvip=true&rt=nc,Used Kershaw 1319 Pocket Knife,"Jan 4, 2023",$11.25,$4.25
https://i.ebayimg.com/images/g/5RsAAOSwTLdjpfT3/s-l1200.jpg,https://www.ebay.com/itm/295434290279?nordt=true&orig_cvip=true&rt=nc,KERSHAW EMERSON - CQC-9K Black G-10 instant-opening wave Knife KAI 6045BLK,"Jan 4, 2023",$28.10,$5.85
https://i.ebayimg.com/images/g/hMkAAOSw8iZjqde7/s-l1200.jpg,https://www.ebay.com/itm/314301401454?nordt=true&orig_cvip=true&rt=nc,Kershaw Kai 1300 WM Folding Pocket Knife,"Jan 4, 2023",$10.00,$5.85
https://i.ebayimg.com/images/g/rPwAAOSw68Njo3bs/s-l1200.png,https://www.ebay.com/itm/285083879293?nordt=true&orig_cvip=true&rt=nc,"Kershaw Speed Bump 1595G10 Assisted Opening 3.6"" Blade Folding Pocket Knife","Jan 3, 2023",$80.00,$5.85
https://i.ebayimg.com/images/g/LOIAAOSwYbtjq6UE/s-l1200.png,https://www.ebay.com/itm/115655337029?nordt=true&orig_cvip=true&rt=nc,"KERSHAW Oso Sweet 1830 3.1"" Drop Point Blade Speedsafe Assisted Flipper Knife","Jan 3, 2023",$13.50,$5.50
https://i.ebayimg.com/images/g/dVIAAOSwlcFjq6oR/s-l1200.png,https://www.ebay.com/itm/115655346251?nordt=true&orig_cvip=true&rt=nc,KERSHAW LEEK 1660GRYBW  Ken Onion Assisted Knife Bead Blast Blade S.S. Handles,"Jan 3, 2023",$29.00,$5.50
https://i.ebayimg.com/images/g/tqQAAOSwZdljtJmH/s-l1200.jpg,https://www.ebay.com/itm/125699325752?nordt=true&orig_cvip=true&rt=nc,Olive Kershaw 1620OL Scallion - Folding Knife,"Jan 3, 2023",$25.00,$3.98
https://i.ebayimg.com/images/g/m8wAAOSwOAtjq6sU/s-l1200.jpg,https://www.ebay.com/itm/295441762982?nordt=true&orig_cvip=true&rt=nc,Kershaw 3930 Flitch 8Cr13MoV Assisted Opening Knife,"Jan 3, 2023",$19.99,$0.00
https://i.ebayimg.com/images/g/QEgAAOSwfdxjO06x/s-l1200.jpg,https://www.ebay.com/itm/374289048837?nordt=true&orig_cvip=true&rt=nc,Kershaw 1306BW Assisted Opening Pocket Knife F3067,"Jan 3, 2023",$16.00,$0.00
https://i.ebayimg.com/images/g/HT4AAOSwCyxjqkdS/s-l1200.jpg,https://www.ebay.com/itm/295441704471?nordt=true&orig_cvip=true&rt=nc,Kershaw USA 1660 Leek Assisted Opening Knife Damaged,"Jan 3, 2023",$26.00,$0.00
https://i.ebayimg.com/images/g/vY4AAOSwAvljoSjI/s-l1200.jpg,https://www.ebay.com/itm/255899432371?nordt=true&orig_cvip=true&rt=nc,"Knife Lot . kershaw, Gerber & Buck","Jan 3, 2023",$29.60,$7.88
https://i.ebayimg.com/images/g/lUYAAOSwK3pjjkhT/s-l1200.jpg,https://www.ebay.com/itm/204176172076?nordt=true&orig_cvip=true&rt=nc,Kershaw Speedsafe 1660CKTST Ken Onion  Edition Pocket Knife USA,"Jan 3, 2023",$23.00,$0.00
https://i.ebayimg.com/images/g/R4gAAOSwMpBjsO2P/s-l1200.jpg,https://www.ebay.com/itm/175556230474?nordt=true&orig_cvip=true&rt=nc,Kershaw Cinder 1025 Folding Pocket Knife & Bottle Opener Key Chain Knife,"Jan 3, 2023",$9.54,$0.00
https://i.ebayimg.com/images/g/aYEAAOSwT~VjrjVA/s-l1200.jpg,https://www.ebay.com/itm/255902604844?nordt=true&orig_cvip=true&rt=nc,Kershaw Knockout 1870 Speedsafe USA Knife ,"Jan 3, 2023",$80.00,$4.00
https://i.ebayimg.com/images/g/kusAAOSw1L1jtGeU/s-l1200.jpg,https://www.ebay.com/itm/394406022010?nordt=true&orig_cvip=true&rt=nc,Kershaw Storm II 1475ST Rare Discontinued Folding Knife - Used Condition,"Jan 3, 2023",$50.00,$12.00
https://i.ebayimg.com/images/g/mZoAAOSwgmFhxgTM/s-l1200.jpg,https://www.ebay.com/itm/402910684828?nordt=true&orig_cvip=true&rt=nc,Vtg Kershaw Kai 5300 Seki Japan Gentleman NS Pearl Folding Lockback Pocket Knife,"Jan 3, 2023",$27.38,$17.33
https://i.ebayimg.com/images/g/FKIAAOSwQUhjqeBo/s-l1200.jpg,https://www.ebay.com/itm/314298968159?nordt=true&orig_cvip=true&rt=nc,"Kershaw Chive A/O Folding Knife Speed Safe Plain Edge 2 7/8"" Onion Design 1600","Jan 3, 2023",$15.00,$5.90
https://i.ebayimg.com/images/g/IfwAAOSwF~djohvj/s-l1200.png,https://www.ebay.com/itm/225309965029?nordt=true&orig_cvip=true&rt=nc,Kershaw Zing Assisted Opening Folding Pocket Knife Stainless Steel 1730SS,"Jan 3, 2023",$17.00,$0.00
https://i.ebayimg.com/images/g/7gUAAOSw8zNjg9Am/s-l1200.jpg,https://www.ebay.com/itm/304718437527?nordt=true&orig_cvip=true&rt=nc,"Kershaw Brawler 1990 Assisted Flipper 3"" Folding Plain Blade Knife ","Jan 3, 2023",$12.99,$5.35
https://i.ebayimg.com/images/g/zMAAAOSw~ytjom92/s-l1200.jpg,https://www.ebay.com/itm/225310302501?nordt=true&orig_cvip=true&rt=nc,LINCOLN MEN Black Kershaw Brawler Tanto Speedsafe Assisted Open Knife A4,"Jan 3, 2023",$17.00,$4.00
https://i.ebayimg.com/images/g/UEoAAOSwwEtjtIX5/s-l1200.jpg,https://www.ebay.com/itm/165866740545?nordt=true&orig_cvip=true&rt=nc,Kershaw 1910 R.A.M. G & G Hawk Design Pocket Knife RARE VERSION YOU HAVEN'T SEEN,"Jan 3, 2023",$329.99,$0.00
https://i.ebayimg.com/images/g/YSMAAOSwN4Njq3h1/s-l1200.jpg,https://www.ebay.com/itm/165855416510?nordt=true&orig_cvip=true&rt=nc,"Kershaw 1660 Leek Assisted Opening  Nice Snap, Folding  Knife! NR! USA!! ","Jan 3, 2023",$34.00,$5.90
https://i.ebayimg.com/images/g/8wUAAOSw3N1jatP~/s-l1200.jpg,https://www.ebay.com/itm/295441483392?nordt=true&orig_cvip=true&rt=nc,Kershaw Knives Snap On Truck Pocket Knife Vintage Kai Cutlery 5300 Japan,"Jan 3, 2023",$35.00,$5.00
https://i.ebayimg.com/images/g/AewAAOSwT95jrhIy/s-l1200.jpg,https://www.ebay.com/itm/374432338091?nordt=true&orig_cvip=true&rt=nc,#595 Black Kershaw 2065 Gravel Assisted Speedsafe Reverse Tanto Knife,"Jan 3, 2023",$12.50,$0.00
https://i.ebayimg.com/images/g/QEAAAOSwBXFjrgyd/s-l1200.jpg,https://www.ebay.com/itm/255902425423?nordt=true&orig_cvip=true&rt=nc,Used Kershaw 1620H3 Pocket Knife,"Jan 3, 2023",$21.27,$4.25
https://i.ebayimg.com/images/g/Od4AAOSwnvNjrgZa/s-l1200.jpg,https://www.ebay.com/itm/144877694670?nordt=true&orig_cvip=true&rt=nc,Kershaw 8700 Shuffle Pocket Knife,"Jan 3, 2023",$10.00,$0.00
https://i.ebayimg.com/images/g/bZIAAOSwK9RjsZx4/s-l1200.jpg,https://www.ebay.com/itm/275601290033?nordt=true&orig_cvip=true&rt=nc,Kershaw Link 1776TGRYBW Blackwash Folding Knife 1776 USA - Great condition!,"Jan 3, 2023",$49.00,$5.00
https://i.ebayimg.com/images/g/lVwAAOSwBVdjq1Dt/s-l1200.jpg,https://www.ebay.com/itm/125684483547?nordt=true&orig_cvip=true&rt=nc,kershaw pocket knife lot used,"Jan 3, 2023",$168.50,$8.00
https://i.ebayimg.com/images/g/O~0AAOSwFTZi0ZA4/s-l1200.jpg,https://www.ebay.com/itm/155080629518?nordt=true&orig_cvip=true&rt=nc,1 KERSHAW BLUR 1670BLKST KNIFE   U.S.A.  EXCELLENT    Lot 643,"Jan 3, 2023",$42.50,$6.00
https://i.ebayimg.com/images/g/HPsAAOSwP8djsaAc/s-l1200.jpg,https://www.ebay.com/itm/275601303495?nordt=true&orig_cvip=true&rt=nc,Kershaw Leek 1660OL Olive Assisted Folding Knife - Excellent condition!,"Jan 3, 2023",$39.90,$4.50
https://i.ebayimg.com/images/g/47UAAOSwLLRjpyXH/s-l1200.jpg,https://www.ebay.com/itm/304749557122?nordt=true&orig_cvip=true&rt=nc,Kershaw Blackout 1550ST Ken Onion USA Assisted Opening Folding Knife VERY NICE!!,"Jan 3, 2023",$75.00,$10.00
https://i.ebayimg.com/images/g/J-cAAOSwlmhjrZKb/s-l1200.jpg,https://www.ebay.com/itm/134389258586?nordt=true&orig_cvip=true&rt=nc,#589 Black Kershaw 1830 Oso Sweet Speedsafe Assisted Liner Lock Knife,"Jan 3, 2023",$14.73,$0.00
https://i.ebayimg.com/images/g/ANAAAOSwRCdjZhZB/s-l1200.jpg,https://www.ebay.com/itm/374338729880?nordt=true&orig_cvip=true&rt=nc,KERSHAW FOLDING KNIFE KNIVES LEEK 1660OL AND LEEK 1660 BXOX,"Jan 3, 2023",$42.50,$12.60
https://i.ebayimg.com/images/g/Z7IAAOSwgKJjlUu~/s-l1200.png,https://www.ebay.com/itm/275574782334?nordt=true&orig_cvip=true&rt=nc,Kershaw Brawler 1990 Assisted Open Black Folding Knife - Great condition!,"Jan 3, 2023",$21.17,$5.00
https://i.ebayimg.com/images/g/Y1QAAOSwHyNjjnWP/s-l1200.jpg,https://www.ebay.com/itm/185686350938?nordt=true&orig_cvip=true&rt=nc,Kershaw Assisted Pocket Knife Leek 1660OLBLKST Assisted Blade,"Jan 3, 2023",$39.99,$4.47
https://i.ebayimg.com/images/g/wWoAAOSweQdjr7nx/s-l1200.jpg,https://www.ebay.com/itm/394401712229?nordt=true&orig_cvip=true&rt=nc,Used Kershaw 8650 Pocket Knife,"Jan 3, 2023",$19.99,$0.00
https://i.ebayimg.com/images/g/7EMAAOSwEetjqzMX/s-l1200.jpg,https://www.ebay.com/itm/125684339724?nordt=true&orig_cvip=true&rt=nc,KERSHAW GRID 2200 ASSISTED FRAME LOCK FOLDING POCKET KNIFE,"Jan 3, 2023",$10.00,$5.90
https://i.ebayimg.com/images/g/iZgAAOSwEfZjqz3E/s-l1200.png,https://www.ebay.com/itm/285089658170?nordt=true&orig_cvip=true&rt=nc,KERSHAW SPEEDSAFE USA 1620C KEN ONION SCALLION CAMO  KNIFE,"Jan 3, 2023",$20.00,$4.95
https://i.ebayimg.com/images/g/twQAAOSwwRJjcykw/s-l1200.jpg,https://www.ebay.com/itm/295442427460?nordt=true&orig_cvip=true&rt=nc,"Kershaw 1170 Jens Anso Method Flipper Knife 3"" BlackWashed Drop Point Blade","Jan 3, 2023",$20.00,$6.00
https://i.ebayimg.com/images/g/pOUAAOSwvCZi0wu5/s-l1200.jpg,https://www.ebay.com/itm/255632928609?nordt=true&orig_cvip=true&rt=nc,KERSHAW POCKET KNIFE USA 1660CKT  Assisted Opening #17,"Jan 3, 2023",$20.00,$4.99
https://i.ebayimg.com/images/g/GXsAAOSwQeNh5x3R/s-l1200.jpg,https://www.ebay.com/itm/225319740372?nordt=true&orig_cvip=true&rt=nc,Kershaw Shuffle 3800 Folding Pocket Knife & Bottle Opener,"Jan 3, 2023",$9.50,$4.00
https://i.ebayimg.com/images/g/WH0AAOSwEmJjpZLJ/s-l1200.jpg,https://www.ebay.com/itm/385310274800?nordt=true&orig_cvip=true&rt=nc,Kershaw Volt SS 3655 Stainless Steel Straight Assist Folding Pocket Knife,"Jan 3, 2023",$18.00,$6.10
https://i.ebayimg.com/images/g/EmUAAOSw2rhjs3Vl/s-l1200.jpg,https://www.ebay.com/itm/325485226985?nordt=true&orig_cvip=true&rt=nc,"Lot of 5 Knives, Kershaw, HK (Benchmade Budget Knife), Damascus Knife, And More","Jan 3, 2023",$52.00,$9.99
https://i.ebayimg.com/images/g/KAoAAOSwNYtjoTRB/s-l1200.jpg,https://www.ebay.com/itm/175550359825?nordt=true&orig_cvip=true&rt=nc,Kershaw 3650 RJ Martin Speedsafe Flipper Folding Pocket Knife (No Box),"Jan 2, 2023",$6.00,$8.00
https://i.ebayimg.com/images/g/-EwAAOSwW6Fjo6pb/s-l1200.jpg,https://www.ebay.com/itm/394389460469?nordt=true&orig_cvip=true&rt=nc,Kershaw Leek 1660CKTST Assisted Open Knife Frame Lock Combo Edge Blade USA,"Jan 2, 2023",$40.00,$0.00
https://i.ebayimg.com/images/g/0sUAAOSwUdNjgsHn/s-l1200.jpg,https://www.ebay.com/itm/295440161965?nordt=true&orig_cvip=true&rt=nc, Kershaw USA Blur 1670TBLKST Assisted Opening Pocket Knife ,"Jan 2, 2023",$38.99,$0.00
https://i.ebayimg.com/images/g/LwAAAOSw-ttjqiOU/s-l1200.jpg,https://www.ebay.com/itm/115653967555?nordt=true&orig_cvip=true&rt=nc,Kershaw Snap-on Tools Knife KERKNIFE2 Ken Onion Design Assisted Aluminum Knife,"Jan 2, 2023",$23.00,$5.50
https://i.ebayimg.com/images/g/QfgAAOSwVI9je8OB/s-l1200.jpg,https://www.ebay.com/itm/115612105159?nordt=true&orig_cvip=true&rt=nc,KERSHAW SNAP ON FOLDING KNIFE - FREE SHIP,"Jan 2, 2023",$20.00,$0.00
https://i.ebayimg.com/images/g/kPMAAOSwkthjrPtC/s-l1200.jpg,https://www.ebay.com/itm/175552869007?nordt=true&orig_cvip=true&rt=nc,Kershaw Knives Faultline Linerlock Knife 8760,"Jan 2, 2023",$18.00,$5.00
https://i.ebayimg.com/images/g/TlEAAOSwzJ1jqjBR/s-l1200.jpg,https://www.ebay.com/itm/295440103167?nordt=true&orig_cvip=true&rt=nc,Kershaw USA Blur 1670RDSO Snap On Assisted Opening Pocket Knife,"Jan 2, 2023",$45.00,$0.00
https://i.ebayimg.com/images/g/kGEAAOSwSmxjlni0/s-l1200.jpg,https://www.ebay.com/itm/195522600529?nordt=true&orig_cvip=true&rt=nc,"Kershaw 1555T1 Hinderer Design Assisted Opening Pocket Folding Knife, read descr","Jan 2, 2023",$19.00,$0.00
