Image,url,title,Field4,price,shipping,Data_field
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/VPEAAOSwzL1jLH2p/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/134245528308?nordt=true&orig_cvip=true&rt=nc,Vintage Buck Model 112 Folding Snaggle tooth Pocket Knife Wood Handle USA,"Sep 29, 2022",$25.18,$5.20,134245528308
https://i.ebayimg.com/00/s/OTE4WDE2MDA=/z/nIsAAOSwN7dipp9o/$_12.JPG?set_id=880000500F,,,"Sep 29, 2022",$360.00,$13.70,
https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/OfsAAOSw8xFizcR8/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/295232933195?nordt=true&orig_cvip=true&rt=nc,Buck Pocket Knife 371,"Sep 29, 2022",$9.99,$4.75,295232933195
https://i.ebayimg.com/00/s/OTAwWDE2MDA=/z/uj0AAOSw49Zi8Z0H/$_32.JPG?set_id=880000500F,https://www.ebay.com/itm/195274996558?nordt=true&orig_cvip=true&rt=nc,Excellent Condition Buck 382 Wood Handle 2 Blade Trapper Pocket Knife,"Sep 29, 2022",$10.00,$5.25,195274996558
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/cVUAAOSwcBNjLe5m/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/144732266660?nordt=true&orig_cvip=true&rt=nc,Buck 327 Pocket Knife,"Sep 29, 2022",$12.00,$0.00,144732266660
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/WOEAAOSwvspir0QW/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/394122048320?nordt=true&orig_cvip=true&rt=nc,Buck USA 529A Buckskin Lockblade Knife 1988 Alligator Skin Handles,"Sep 28, 2022",$55.00,$0.00,394122048320
https://i.ebayimg.com/00/s/OTAwWDE2MDA=/z/53sAAOSwUaBjJ1ii/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/225168606698?nordt=true&orig_cvip=true&rt=nc,BUCK 015 LUX AVID - Titanium - 13C26 Steel - Flipper Type Pocket Knife - USA  ,"Sep 28, 2022",$51.00,$5.00,225168606698
https://i.ebayimg.com/00/s/NTIyWDk5Mg==/z/h9UAAOSwwPBi4oFS/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/304578225686?nordt=true&orig_cvip=true&rt=nc,VINTAGE BUCK 303 STOCKMAN POCKET KNIFE USA,"Sep 28, 2022",$40.00,$0.00,304578225686
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/buEAAOSw0GNjNPNi/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/115543953229?nordt=true&orig_cvip=true&rt=nc,"Vintage 1990s BUCK USA 301 Stockman 3 Blade Pocket Knife, MADE IN USA  USED","Sep 28, 2022",$32.00,$0.00,115543953229
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/JwMAAOSw0jxjGQkS/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/265874839506?nordt=true&orig_cvip=true&rt=nc,Buck 382 China Wood Handle 2 Blade Trapper Pocket Knife!,"Sep 28, 2022",$18.97,$0.00,265874839506
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/NZEAAOSwjCxjK72C/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/374267702531?nordt=true&orig_cvip=true&rt=nc,BUCK #373 TRIO SCOTCHMEN JACK 3 BLADE FOLDING POCKET KNIFE.,"Sep 28, 2022",$12.00,$5.25,374267702531
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/yXYAAOSwQAdjNPSy/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/115543959996?nordt=true&orig_cvip=true&rt=nc,Buck 309 Companion Pocket Knife,"Sep 28, 2022",$25.00,$0.00,115543959996
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/e0oAAOSwTeVjKzIX/$_57.JPG?set_id=880000500F,https://www.ebay.com/itm/155172954130?nordt=true&orig_cvip=true&rt=nc,Buck 549 RMEF Fishlocker and Kershaw KAI Japan fishing fillet knife knives lot,"Sep 28, 2022",$49.00,$8.00,155172954130
https://i.ebayimg.com/00/s/NjQwWDQ4MA==/z/4icAAOSw5ydjK7UJ/$_32.JPG?set_id=880000500F,https://www.ebay.com/itm/284975512156?nordt=true&orig_cvip=true&rt=nc,Rare Buck Nemo  Dive Knife with original scabbard ,"Sep 28, 2022",$334.00,$14.75,284975512156
https://i.ebayimg.com/00/s/MTIwMFgxNTk5/z/DGUAAOSw3UZjJ5qX/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/295230567775?nordt=true&orig_cvip=true&rt=nc,Buck USA 110 Lockback Pocket Knife 1974-80 Model ,"Sep 28, 2022",$34.99,$0.00,295230567775
https://i.ebayimg.com/00/s/MTA1OVgxNjAw/z/jdMAAOSw5opi7cfV/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/363990816390?nordt=true&orig_cvip=true&rt=nc,Buck Hunter Lockback Pocket Knife 50th Collector's Folder Wood Handle,"Sep 28, 2022",$33.78,$0.00,363990816390
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/G4UAAOSwU9NjK6h9/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/115535538649?nordt=true&orig_cvip=true&rt=nc,Buck 371 Folding knife   Lineman style  3 blades,"Sep 28, 2022",$11.50,$5.50,115535538649
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/45EAAOSwhJdjK5Lm/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/115535458179?nordt=true&orig_cvip=true&rt=nc,Buck # 371  3 Blade Folding Pocket Knife. VERY NICE LOOK!,"Sep 28, 2022",$16.50,$4.70,115535458179
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/1QYAAOSwArFgXKQL/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/294084215318?nordt=true&orig_cvip=true&rt=nc,Buck 110 Folding Pocketknife Brass Wood Tang Knife 1974-1980 USA 2 DOT,"Sep 28, 2022",$45.00,$8.00,294084215318
https://i.ebayimg.com/00/s/MTIxOFgxNjAw/z/lTIAAOSwkDNjG9x6/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/175410749880?nordt=true&orig_cvip=true&rt=nc,Vintage Buck 703 X 1990 3 Blade Pocket Knife Wood Handle USA,"Sep 28, 2022",$39.99,$5.25,175410749880
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/PkoAAOSwkuRjK1p8/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/265897061668?nordt=true&orig_cvip=true&rt=nc,18 knife&tomahawk collection lot Cold Steel/Gerber/Buck/mora/opinel/CRKT,"Sep 28, 2022",$80.00,$20.00,265897061668
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/nmUAAOSw18NjNJan/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/115543649672?nordt=true&orig_cvip=true&rt=nc,Buck 309 Pocket Knife,"Sep 28, 2022",$20.00,$0.00,115543649672
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/o4UAAOSwrqBjK2mT/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/284975296792?nordt=true&orig_cvip=true&rt=nc,VINTAGE BUCK USA 110 FOLDING HUNTER LOCK BACK KNIFE w/ custom SHEATH,"Sep 28, 2022",$69.95,$9.03,284975296792
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/-0kAAOSwZEZjKyjw/$_57.JPG?set_id=880000500F,https://www.ebay.com/itm/125524200135?nordt=true&orig_cvip=true&rt=nc,7 Buck folding knifes,"Sep 28, 2022",$112.50,$8.00,125524200135
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/yBQAAOSwUcBjFRWH/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/234692133243?nordt=true&orig_cvip=true&rt=nc,"Vintage 1998 Buck Knives Folder Knife Model 175 Liner lock,  NICE!","Sep 28, 2022",$23.00,$4.25,234692133243
https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/Vt8AAOSw4itjMit2/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/354300217250?nordt=true&orig_cvip=true&rt=nc,"Buck Canoe 389 Folding 2 Blade Pocket Knife Amber Jigged Bone 420HC 3.55"" Closed","Sep 28, 2022",$18.25,$0.00,354300217250
https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/OCMAAOSwvG1jKwzN/$_32.JPG?set_id=880000500F,https://www.ebay.com/itm/134243609610?nordt=true&orig_cvip=true&rt=nc,Buck 110 USA Folding Hunter Knife GUC ,"Sep 28, 2022",$33.00,$10.00,134243609610
https://i.ebayimg.com/00/s/MTAyMFgxMjA2/z/TdYAAOSwG8di7Tss/$_57.PNG?set_id=880000500F,https://www.ebay.com/itm/234672197458?nordt=true&orig_cvip=true&rt=nc,BUCK 110 knife  USA 1 BLADE  VINTAGE with belt pouch,"Sep 28, 2022",$45.00,$4.00,234672197458
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/ysIAAOSwdQliwIAf/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/325252777473?nordt=true&orig_cvip=true&rt=nc,Buck 303 Cadet Stockman Folding Pocket Knife 3-Blade Black Handle - 1987,"Sep 28, 2022",$30.00,$6.00,325252777473
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/X-8AAOSwDzdjM~rY/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/284982943777?nordt=true&orig_cvip=true&rt=nc,Vintage Buck 112A Ranger Folding Knife ,"Sep 28, 2022",$35.00,$6.00,284982943777
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/rRoAAOSwD8hjK9h3/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/234705487938?nordt=true&orig_cvip=true&rt=nc,Original 1974-80 Buck Knife 112 with Leather Sheath and Washita Stone #131,"Sep 28, 2022",$40.50,$9.45,234705487938
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/xU0AAOSwKMhjLQGK/$_57.JPG?set_id=880000500F,https://www.ebay.com/itm/304637529041?nordt=true&orig_cvip=true&rt=nc,Buck 301 (1972-86) 3-Blade Stockman Knife,"Sep 27, 2022",$10.00,$5.00,304637529041
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/wkoAAOSw9KpjIUlG/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/255736788396?nordt=true&orig_cvip=true&rt=nc,Buck knife 175 USA 1998-Rare,"Sep 27, 2022",$21.00,$6.95,255736788396
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/EwcAAOSwuWZjKhgk/$_57.JPG?set_id=880000500F,https://www.ebay.com/itm/363987573414?nordt=true&orig_cvip=true&rt=nc,Vintage Buck 426 Bucklite Folding Knife / Sheath  Made In USA,"Sep 27, 2022",$17.00,$4.25,363987573414
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/P9EAAOSwsghjL79b/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/265902402346?nordt=true&orig_cvip=true&rt=nc,Buck 393 and 395 Knife Set w/ Sheath,"Sep 27, 2022",$31.00,$15.00,265902402346
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/bwQAAOSwfLNjL766/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/265902394296?nordt=true&orig_cvip=true&rt=nc,Buck 271 BOS S30V Folding Pocket Knife,"Sep 27, 2022",$61.01,$7.00,265902394296
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/xqYAAOSw-I5jL72v/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/265902392964?nordt=true&orig_cvip=true&rt=nc,Buck 276 BOS S30V Folding Pocket Knife w/ Leather Sheath,"Sep 27, 2022",$90.99,$7.00,265902392964
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/SmEAAOSw7RpjL7sz/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/265902378235?nordt=true&orig_cvip=true&rt=nc,"Buck 110 1964 ""50"" Years Folding Pocket Knife w/ Sheath","Sep 27, 2022",$80.00,$7.00,265902378235
https://i.ebayimg.com/00/s/MTA0OFgxNjAw/z/E-cAAOSwyW1jKe0H/$_57.JPG?set_id=880000500F,https://www.ebay.com/itm/403896947775?nordt=true&orig_cvip=true&rt=nc,Buck USA Kalinga Sheath Knife Buckarta Handles 1970s Mint w/ Presentation Box NR,"Sep 27, 2022",$263.00,$21.60,403896947775
https://i.ebayimg.com/00/s/NjE1WDE2MDA=/z/n5MAAOSw-dFjKMeF/$_57.JPG?set_id=880000500F,https://www.ebay.com/itm/134242129565?nordt=true&orig_cvip=true&rt=nc,Buck Custom USA Sheath Knife 403EG Big Sky With Gold Plated Eagle NICE NR,"Sep 27, 2022",$142.50,$10.70,134242129565
https://i.ebayimg.com/00/s/MTA5M1gxMjA2/z/2~AAAOSw2aJjL~Pc/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/334571464736?nordt=true&orig_cvip=true&rt=nc,"Buck 110, USA., 1 Blade Lockback Folding Hunter Knife, 2001 Model, EXC.","Sep 27, 2022",$50.00,$0.00,334571464736
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/ig0AAOSwCTZjJlnt/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/363987465672?nordt=true&orig_cvip=true&rt=nc,"2007 Buck 199 Pilot Pocket Knife, Liner Lock - Great Cond, Barely Used","Sep 27, 2022",$20.50,$5.15,363987465672
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/Bj8AAOSw~4djKJxe/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/144724728024?nordt=true&orig_cvip=true&rt=nc,Vintage Buck 110 Lockback Knife With 3-Pin Handles - No Sheath,"Sep 27, 2022",$46.05,$5.95,144724728024
https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/5m8AAOSwIIJjDQk8/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/265895368915?nordt=true&orig_cvip=true&rt=nc,Buck Kalinga USA Knife Model 401 1986 Model Beautiful Knife & Sheath ORIGINAL NR,"Sep 27, 2022",$153.19,$7.95,265895368915
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/dOwAAOSwLd5jKlVe/$_32.JPG?set_id=880000500F,https://www.ebay.com/itm/304635266648?nordt=true&orig_cvip=true&rt=nc,Lot of 3 Buck 379 Solo Single Blade Folding Pocket Knife Knives 2005/2015/2017,"Sep 27, 2022",$25.60,$5.40,304635266648
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/G5gAAOSwLpVjKlPC/$_32.JPG?set_id=880000500F,https://www.ebay.com/itm/304635261860?nordt=true&orig_cvip=true&rt=nc,2 Blade Buck Wood Handle Trapper Model 382 Folding Pocket Knife 2007,"Sep 27, 2022",$9.99,$5.25,304635261860
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/r7AAAOSwi55jKlHi/$_32.JPG?set_id=880000500F,https://www.ebay.com/itm/304635257837?nordt=true&orig_cvip=true&rt=nc,2012 Buck 375 2 Blade Folding Pocket Knife Nice Little Knife,"Sep 27, 2022",$11.50,$4.70,304635257837
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/u1MAAOSwUPdjKbeI/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/385126186556?nordt=true&orig_cvip=true&rt=nc,buck knife 312x Mini Trapper USA,"Sep 27, 2022",$78.00,$5.00,385126186556
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/l7oAAOSw1nNjG9rP/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/155155560582?nordt=true&orig_cvip=true&rt=nc,BUCK 112 KNIFE NO DOTS 3 PIN,"Sep 27, 2022",$79.99,$7.25,155155560582
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/PZIAAOSwWVFjKjeU/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/175422836635?nordt=true&orig_cvip=true&rt=nc,BUCK 622  KNIFE,"Sep 27, 2022",$51.86,$5.50,175422836635
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/8~AAAOSwOvNjMl5S/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/204103597054?nordt=true&orig_cvip=true&rt=nc,Buck 826 USA Pocket Knife Statue of Libery 1886-1986 Very Clean,"Sep 27, 2022",$24.95,$4.65,204103597054
https://i.ebayimg.com/00/s/ODY2WDEwMjc=/z/HZQAAOSwhWFjM18F/$_57.PNG?set_id=880000500F,https://www.ebay.com/itm/175430357688?nordt=true&orig_cvip=true&rt=nc,BUCK SELECTOR 42821 + 3 BLADE CHANGEABLE LOCK BACK KNIFE,"Sep 27, 2022",$42.75,$7.95,175430357688
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/KZoAAOSwsohjLe8y/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/144732271060?nordt=true&orig_cvip=true&rt=nc,Buck 284 USA Bantam Pocket Knife,"Sep 27, 2022",$10.00,$0.00,144732271060
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/zY8AAOSwYtJiAIQI/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/144401190048?nordt=true&orig_cvip=true&rt=nc,Buck 325 Colleague Frame Lock Knife,"Sep 27, 2022",$10.00,$0.00,144401190048
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/HLsAAOSw76xjMyT3/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/265906566098?nordt=true&orig_cvip=true&rt=nc,Buck USA Bucklite 442 Folding Pocket Knife,"Sep 27, 2022",$16.50,$5.50,265906566098
https://i.ebayimg.com/00/s/MTEzN1gxMjA4/z/xVUAAOSwVE1iAEd5/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/154832210624?nordt=true&orig_cvip=true&rt=nc,Buck Whittaker 758 Folding Pocket Knife/Tool With Flashlight Keychain,"Sep 27, 2022",$37.99,$4.70,154832210624
https://i.ebayimg.com/00/s/NTAwWDE2MDA=/z/qxMAAOSw0Hdi6VW2/$_57.PNG?set_id=880000500F,https://www.ebay.com/itm/275409139443?nordt=true&orig_cvip=true&rt=nc,Buck USA 297 Sirus Easy Assist Knife 2006 Artistic Series,"Sep 27, 2022",$56.24,$0.00,275409139443
https://i.ebayimg.com/00/s/NzU2WDExOTk=/z/-0UAAOSwGLZjLHVD/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/255739196898?nordt=true&orig_cvip=true&rt=nc,Used Buck 174 Pocket Knife,"Sep 27, 2022",$16.50,$4.00,255739196898
https://i.ebayimg.com/00/s/MTA2M1gxNjAw/z/~YoAAOSwBkRjMQNN/$_57.PNG?set_id=880000500F,https://www.ebay.com/itm/255744764441?nordt=true&orig_cvip=true&rt=nc,Vintage Buck 112 Ranger Folding Knife with Leather Sheath Pre-1974,"Sep 27, 2022",$125.00,$8.25,255744764441
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/ytQAAOSwnh9jKcZh/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/394251370776?nordt=true&orig_cvip=true&rt=nc,buck 503 knife,"Sep 27, 2022",$5.00,$5.40,394251370776
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/mDEAAOSwkG9jLfHI/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/144732283940?nordt=true&orig_cvip=true&rt=nc,Buck 503 Prince Pocket Knife Made In USA  ,"Sep 27, 2022",$24.00,$0.00,144732283940
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/GTsAAOSw1LRikQwB/$_57.JPG?set_id=880000500F,https://www.ebay.com/itm/374099819747?nordt=true&orig_cvip=true&rt=nc,BUCK USA 722  S30V BOS LOCK BACK BLUE HANDLES 2018 KNIFE,"Sep 27, 2022",$81.00,$6.95,374099819747
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/hAgAAOSw3DFjKaKg/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/334566833085?nordt=true&orig_cvip=true&rt=nc, BUCK 313 MUSKRAT KNIFE  - RARE YELLOW HANDLE - EARLY ISSUE,"Sep 27, 2022",$199.00,$8.00,334566833085
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/wXsAAOSwdCdjMi~0/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/204103486847?nordt=true&orig_cvip=true&rt=nc,"Buck USA 110 X Folding Hunter Pocket Knife Used, Please Read Description.","Sep 27, 2022",$20.00,$9.85,204103486847
https://i.ebayimg.com/00/s/NTAwWDE1ODQ=/z/Rm4AAOSwQiNjMe4g/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/325358338329?nordt=true&orig_cvip=true&rt=nc,Vintage Buck 110^ Wood Brass Locking Blade Hunter Angler  Pocket Knife,"Sep 27, 2022",$29.00,$3.88,325358338329
https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/QHwAAOSwmMZjMifa/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/144737883071?nordt=true&orig_cvip=true&rt=nc,Buck 501 Squire Compact Folding Pocket Knife USA! Good Used.,"Sep 27, 2022",$24.00,$5.50,144737883071
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/neMAAOSw8AdjK9wg/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/225173227056?nordt=true&orig_cvip=true&rt=nc,Vintage BUCK 303 Cadet 3 blade pocket knife EDC USA made,"Sep 26, 2022",$25.00,$4.50,225173227056
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/wZUAAOSwhcpjMk4n/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/185596057744?nordt=true&orig_cvip=true&rt=nc,Vintage Buck 110 USA Folding Hunting Pocket Knife 4 Dot for parts/repair  As Is,"Sep 26, 2022",$24.50,$7.27,185596057744
https://i.ebayimg.com/00/s/MTIwMFgxNTk5/z/DhIAAOSwbDNjIdbQ/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/204092831915?nordt=true&orig_cvip=true&rt=nc,Buck Solo 379 Folding Handle Pocket Knife (2015) - S1,"Sep 26, 2022",$15.00,$0.00,204092831915
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/yXwAAOSwqrljA9YK/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/144737273841?nordt=true&orig_cvip=true&rt=nc,Buck 327 Nobleman Pocket Knife,"Sep 26, 2022",$11.00,$0.00,144737273841
https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/bSEAAOSwu1JjKl01/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/185588927440?nordt=true&orig_cvip=true&rt=nc,BUCK 379 SPECIAL EDITION POCKET KNIFE - BURL WOOD HANDLES 3”,"Sep 26, 2022",$20.00,$5.40,185588927440
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/SPcAAOSwhk1jKRgU/$_32.JPG?set_id=880000500F,https://www.ebay.com/itm/304634262632?nordt=true&orig_cvip=true&rt=nc,2010 Buck Knives 389 Canoe Wood Handle Folding Pocket Knife Nice Condition,"Sep 26, 2022",$9.99,$5.20,304634262632
https://i.ebayimg.com/00/s/MTIwMFgxNTk5/z/sb4AAOSwJjBjGVvU/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/295226825269?nordt=true&orig_cvip=true&rt=nc,Buck USA 397 Omni Hunter Camo Pocket Knife,"Sep 26, 2022",$38.99,$0.00,295226825269
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/cWkAAOSwhMxjMLUD/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/394258679539?nordt=true&orig_cvip=true&rt=nc,Buck Titanium 560 C knife folding,"Sep 26, 2022",$150.00,$5.30,394258679539
