Image,url,date_sold,price_in_US,shipping_,title,Text
https://i.ebayimg.com/images/g/mOsAAOSwf-1jlMCZ/s-l1200.jpg,https://www.ebay.com/itm/394373145071?nordt=true&orig_cvip=true&rt=nc,"Jan 6, 2023",$55.00,$5.85,CRKT Howard Viele Wasp 8002 Folding Knife Retired,''CRKT Howard Viele Wasp 8002 Folding Knife RetiredCRKT Howard Viele Wasp 8002 Folding Knife Retired
https://i.ebayimg.com/images/g/6jIAAOSwRE1jqvLv/s-l1200.jpg,https://www.ebay.com/itm/134393899363?nordt=true&orig_cvip=true&rt=nc,"Jan 6, 2023",$35.00,$0.00,#557 Black CRKT K300KXP Hootenanny Onion Design FrameLock Knife IKBS,''#557 Black CRKT K300KXP Hootenanny Onion Design FrameLock Knife IKBS#557 Black CRKT K300KXP Hootenanny Onion Design FrameLock Knife IKBS
https://i.ebayimg.com/images/g/V7MAAOSw3lVjrgek/s-l1200.jpg,https://www.ebay.com/itm/144877707003?nordt=true&orig_cvip=true&rt=nc,"Jan 6, 2023",$20.00,$0.00,CRKT Carson Design M21-10KSF Pocket Knife,''CRKT Carson Design M21-10KSF Pocket KnifeCRKT Carson Design M21-10KSF Pocket Knife
https://i.ebayimg.com/images/g/-xcAAOSweP1jtY5m/s-l1200.jpg,https://www.ebay.com/itm/144886094623?nordt=true&orig_cvip=true&rt=nc,"Jan 6, 2023",$20.00,$0.00,CRKT Carson Design M16-10KSF Pocket Knife,''CRKT Carson Design M16-10KSF Pocket KnifeCRKT Carson Design M16-10KSF Pocket Knife
https://i.ebayimg.com/images/g/ZN0AAOSwoXBjsZ1v/s-l1200.jpg,https://www.ebay.com/itm/255906523693?nordt=true&orig_cvip=true&rt=nc,"Jan 6, 2023",$33.00,$4.75,Used CRKT M16-14DSFG Special Forces Desert Tan pocket knife,''Used CRKT M16-14DSFG Special Forces Desert Tan pocket knifeUsed CRKT M16-14DSFG Special Forces Desert Tan pocket knife
https://i.ebayimg.com/images/g/NgEAAOSws8xjeXGT/s-l1200.jpg,https://www.ebay.com/itm/394341893404?nordt=true&orig_cvip=true&rt=nc,"Jan 6, 2023",$21.24,$0.00,USED CRKT Drifter 6450K Pocket Knife b,''USED CRKT Drifter 6450K Pocket Knife bUSED CRKT Drifter 6450K Pocket Knife b
https://i.ebayimg.com/images/g/qqUAAOSw~i1jlZsb/s-l1200.png,https://www.ebay.com/itm/285071794169?nordt=true&orig_cvip=true&rt=nc,"Jan 6, 2023",$21.99,$4.99,CRKT M16-10KS Carson Design Partially Serrated Blade Pocket Knife -- Great Cond.,''CRKT M16-10KS Carson Design Partially Serrated Blade Pocket Knife -- Great Cond.CRKT M16-10KS Carson Design Partially Serrated Blade Pocket Knife -- Great Cond.
https://i.ebayimg.com/images/g/hokAAOSw2Btjtwj7/s-l1200.jpg,https://www.ebay.com/itm/334691744420?nordt=true&orig_cvip=true&rt=nc,"Jan 5, 2023",$55.00,$0.00,CRKT Folding Hissatsu Liner Lock AUS8 Assisted Opening Knife,''CRKT Folding Hissatsu Liner Lock AUS8 Assisted Opening KnifeCRKT Folding Hissatsu Liner Lock AUS8 Assisted Opening Knife
https://i.ebayimg.com/images/g/c0gAAOSwaF9jr48n/s-l1200.jpg,https://www.ebay.com/itm/304755594896?nordt=true&orig_cvip=true&rt=nc,"Jan 5, 2023",$30.00,$6.00,"CRKT Mah-Hawk Knife, Used, D2 Blade, some scratches, never resharpened","''CRKT Mah-Hawk Knife, Used, D2 Blade, some scratches, never resharpenedCRKT Mah-Hawk Knife, Used, D2 Blade, some scratches, never resharpened"
https://i.ebayimg.com/images/g/FJ4AAOSwO6tjsO0D/s-l1200.jpg,https://www.ebay.com/itm/314299725640?nordt=true&orig_cvip=true&rt=nc,"Jan 5, 2023",$20.50,$14.85,COLUMBIA RIVER KNIFE TOOLS CRKT M16-10KSF TANTO EDC PSK LOCKBACK SURVIVAL KNIVES,''COLUMBIA RIVER KNIFE TOOLS CRKT M16-10KSF TANTO EDC PSK LOCKBACK SURVIVAL KNIVESCOLUMBIA RIVER KNIFE TOOLS CRKT M16-10KSF TANTO EDC PSK LOCKBACK SURVIVAL KNIVES
https://i.ebayimg.com/images/g/vp0AAOSw4GljnlPk/s-l1200.jpg,https://www.ebay.com/itm/234844960535?nordt=true&orig_cvip=true&rt=nc,"Jan 5, 2023",$22.27,$5.00,CRKT IGNITOR FOLDING KNIFE ,''CRKT IGNITOR FOLDING KNIFE CRKT IGNITOR FOLDING KNIFE 
https://i.ebayimg.com/images/g/KfYAAOSwN6tjqkUm/s-l1200.jpg,https://www.ebay.com/itm/195533822175?nordt=true&orig_cvip=true&rt=nc,"Jan 5, 2023",$10.00,$6.00,CRKT M16-10KS Pocket Knife Carson Design Folding Tanto Combo Edge FrameLock,''CRKT M16-10KS Pocket Knife Carson Design Folding Tanto Combo Edge FrameLockCRKT M16-10KS Pocket Knife Carson Design Folding Tanto Combo Edge FrameLock
https://i.ebayimg.com/images/g/QMAAAOSwicNjkfWe/s-l1200.jpg,https://www.ebay.com/itm/266056720567?nordt=true&orig_cvip=true&rt=nc,"Jan 5, 2023",$15.99,$3.99,CRKT WRANGLER LOCKBACK SMALL  COLUMBIA   Folding Pocket Knife,''CRKT WRANGLER LOCKBACK SMALL  COLUMBIA   Folding Pocket KnifeCRKT WRANGLER LOCKBACK SMALL  COLUMBIA   Folding Pocket Knife
https://i.ebayimg.com/images/g/8nEAAOSwIP1jtv1n/s-l1200.jpg,https://www.ebay.com/itm/115663983380?nordt=true&orig_cvip=true&rt=nc,"Jan 5, 2023",$42.00,$10.40,Knife lot - CRKT Ontario Roper ESEE/BRK,''Knife lot - CRKT Ontario Roper ESEE/BRKKnife lot - CRKT Ontario Roper ESEE/BRK
https://i.ebayimg.com/images/g/lXQAAOSwXoRjZrp4/s-l1200.png,https://www.ebay.com/itm/165762541662?nordt=true&orig_cvip=true&rt=nc,"Jan 5, 2023",$32.00,$4.04,CRKT 6405 Knife Steigerwalt Daedalus Gentlemen's Folder Winged Mother of Pearl,''CRKT 6405 Knife Steigerwalt Daedalus Gentlemen's Folder Winged Mother of PearlCRKT 6405 Knife Steigerwalt Daedalus Gentlemen's Folder Winged Mother of Pearl
https://i.ebayimg.com/images/g/qdoAAOSwMntjszMz/s-l1200.jpg,https://www.ebay.com/itm/165864908026?nordt=true&orig_cvip=true&rt=nc,"Jan 5, 2023",$15.00,$0.00,crkt pocket knife m21-10ksf Carson design pocket knife,''crkt pocket knife m21-10ksf Carson design pocket knifecrkt pocket knife m21-10ksf Carson design pocket knife
https://i.ebayimg.com/images/g/jXYAAOSwAz9iwg98/s-l1200.jpg,https://www.ebay.com/itm/255612807921?nordt=true&orig_cvip=true&rt=nc,"Jan 5, 2023",$16.00,$4.99,"CRKT M16-01KS POCKET KNIFE ,   #G","''CRKT M16-01KS POCKET KNIFE ,   #GCRKT M16-01KS POCKET KNIFE ,   #G"
https://i.ebayimg.com/images/g/E6QAAOSwftRjhgcL/s-l1200.jpg,https://www.ebay.com/itm/144832524344?nordt=true&orig_cvip=true&rt=nc,"Jan 5, 2023",$16.00,$0.00,CRKT M16-10KS Pocket Knife Frame Lock Combo Edge Tanto Blade ,''CRKT M16-10KS Pocket Knife Frame Lock Combo Edge Tanto Blade CRKT M16-10KS Pocket Knife Frame Lock Combo Edge Tanto Blade 
https://i.ebayimg.com/images/g/1l4AAOSwHPxjCZwC/s-l1200.jpg,https://www.ebay.com/itm/295277867145?nordt=true&orig_cvip=true&rt=nc,"Jan 5, 2023",$19.99,$0.00,CRKT Carson Design M16-10KSF Pocket Knife,''CRKT Carson Design M16-10KSF Pocket KnifeCRKT Carson Design M16-10KSF Pocket Knife
https://i.ebayimg.com/images/g/ibcAAOSwOaFjn~US/s-l1200.png,https://www.ebay.com/itm/295450723961?nordt=true&orig_cvip=true&rt=nc,"Jan 5, 2023",$23.00,$5.85,CRKT Spring Assist Liner Lock Knife Ignitor-T 6860 Pocket Clip,''CRKT Spring Assist Liner Lock Knife Ignitor-T 6860 Pocket ClipCRKT Spring Assist Liner Lock Knife Ignitor-T 6860 Pocket Clip
https://i.ebayimg.com/images/g/Tm8AAOSwgy9jp2oS/s-l1200.jpg,https://www.ebay.com/itm/204195860109?nordt=true&orig_cvip=true&rt=nc,"Jan 4, 2023",$17.99,$0.00,CRKT M16-10KS Carson Design Black Folding Blade Pocket Knife Columbia River i,''CRKT M16-10KS Carson Design Black Folding Blade Pocket Knife Columbia River iCRKT M16-10KS Carson Design Black Folding Blade Pocket Knife Columbia River i
https://i.ebayimg.com/images/g/Wp8AAOSw4f5jbCG6/s-l1200.jpg,https://www.ebay.com/itm/265981769717?nordt=true&orig_cvip=true&rt=nc,"Jan 4, 2023",$25.49,$0.00,CRKT M16-03Z Carson Design Folding Tactical Knife Nice!!,''CRKT M16-03Z Carson Design Folding Tactical Knife Nice!!CRKT M16-03Z Carson Design Folding Tactical Knife Nice!!
https://i.ebayimg.com/images/g/UVMAAOSwY7RjrQR9/s-l1200.jpg,https://www.ebay.com/itm/204199524330?nordt=true&orig_cvip=true&rt=nc,"Jan 4, 2023",$37.00,$0.00,CRKT Pilar Knife. Used but in excellent condition,''CRKT Pilar Knife. Used but in excellent conditionCRKT Pilar Knife. Used but in excellent condition
https://i.ebayimg.com/images/g/YAsAAOSw2DdjAsBq/s-l1200.jpg,https://www.ebay.com/itm/125476050751?nordt=true&orig_cvip=true&rt=nc,"Jan 4, 2023",$55.00,$0.00,CRKT Apache II Ltd. Edition ATS34 Liner Lock Knife Discontinued,''CRKT Apache II Ltd. Edition ATS34 Liner Lock Knife DiscontinuedCRKT Apache II Ltd. Edition ATS34 Liner Lock Knife Discontinued
https://i.ebayimg.com/images/g/t5YAAOSwBXVjtNpx/s-l1200.png,https://www.ebay.com/itm/285097563529?nordt=true&orig_cvip=true&rt=nc,"Jan 4, 2023",$65.00,$5.90,"CRKT The Natural 2 Spring Assisted Knife Jig Bone  3.25""  7080J discontued","''CRKT The Natural 2 Spring Assisted Knife Jig Bone  3.25""  7080J discontuedCRKT The Natural 2 Spring Assisted Knife Jig Bone  3.25""  7080J discontued"
https://i.ebayimg.com/images/g/upYAAOSwOAtjrP8u/s-l1200.jpg,https://www.ebay.com/itm/165857502047?nordt=true&orig_cvip=true&rt=nc,"Jan 4, 2023",$18.31,$5.50,Columbia River CRKT M16-01S Carson Design Frame Lock Knife  Excellent Condition!,''Columbia River CRKT M16-01S Carson Design Frame Lock Knife  Excellent Condition!Columbia River CRKT M16-01S Carson Design Frame Lock Knife  Excellent Condition!
https://i.ebayimg.com/images/g/iqEAAOSwVc5jrPzK/s-l1200.jpg,https://www.ebay.com/itm/134388689614?nordt=true&orig_cvip=true&rt=nc,"Jan 4, 2023",$29.00,$6.00,CRKT Ken Onion RIPPLE K415KXP KNIFE,''CRKT Ken Onion RIPPLE K415KXP KNIFECRKT Ken Onion RIPPLE K415KXP KNIFE
https://i.ebayimg.com/images/g/jOMAAOSw96NjUB41/s-l1200.jpg,https://www.ebay.com/itm/314195332794?nordt=true&orig_cvip=true&rt=nc,"Jan 4, 2023",$40.00,$6.10,CRKT M16-14ZLEK Kit Carson Design LinerLock Combo Tanto Blade Pocket Knife,''CRKT M16-14ZLEK Kit Carson Design LinerLock Combo Tanto Blade Pocket KnifeCRKT M16-14ZLEK Kit Carson Design LinerLock Combo Tanto Blade Pocket Knife
https://i.ebayimg.com/images/g/Ew8AAOSw5KFjl-V9/s-l1200.png,https://www.ebay.com/itm/374430891200?nordt=true&orig_cvip=true&rt=nc,"Jan 4, 2023",$15.00,$4.60,CRKT M16-10KZ Carson Design Black Folding Blade Pocket Knife,''CRKT M16-10KZ Carson Design Black Folding Blade Pocket KnifeCRKT M16-10KZ Carson Design Black Folding Blade Pocket Knife
https://i.ebayimg.com/images/g/rA0AAOSwyHNjr5BK/s-l1200.jpg,https://www.ebay.com/itm/275599496893?nordt=true&orig_cvip=true&rt=nc,"Jan 4, 2023",$29.00,$5.90,NM COLUMBIA RIVER KNIFE TOOLS CRKT ROGERS 7096 CEO SLIM LOCKBACK FOLDING POCKET,''NM COLUMBIA RIVER KNIFE TOOLS CRKT ROGERS 7096 CEO SLIM LOCKBACK FOLDING POCKETNM COLUMBIA RIVER KNIFE TOOLS CRKT ROGERS 7096 CEO SLIM LOCKBACK FOLDING POCKET
https://i.ebayimg.com/images/g/vXAAAOSwluZjr4~I/s-l1200.jpg,https://www.ebay.com/itm/234841077245?nordt=true&orig_cvip=true&rt=nc,"Jan 4, 2023",$24.50,$5.45,NM CRKT COLUMBIA RIVER MJ LERCH 3802K LCK+ FLIPPER LOCKBACK FOLDING KNIFE KNIVES,''NM CRKT COLUMBIA RIVER MJ LERCH 3802K LCK+ FLIPPER LOCKBACK FOLDING KNIFE KNIVESNM CRKT COLUMBIA RIVER MJ LERCH 3802K LCK+ FLIPPER LOCKBACK FOLDING KNIFE KNIVES
https://i.ebayimg.com/images/g/NugAAOSwxr5jtaOV/s-l1200.jpg,https://www.ebay.com/itm/275605162156?nordt=true&orig_cvip=true&rt=nc,"Jan 4, 2023",$28.00,$4.50,"CRKT Septimo Black Folding Knife 3.625"" 8CR13Mov - Excellent condition!","''CRKT Septimo Black Folding Knife 3.625"" 8CR13Mov - Excellent condition!CRKT Septimo Black Folding Knife 3.625"" 8CR13Mov - Excellent condition!"
https://i.ebayimg.com/images/g/CZgAAOSwiEpiwOT-/s-l1200.jpg,https://www.ebay.com/itm/265763337491?nordt=true&orig_cvip=true&rt=nc,"Jan 4, 2023",$33.00,$0.00,"7.5” Black CRKT Ignitor Serrated Folding Pocket Knife, Model 6865","''7.5” Black CRKT Ignitor Serrated Folding Pocket Knife, Model 68657.5” Black CRKT Ignitor Serrated Folding Pocket Knife, Model 6865"
https://i.ebayimg.com/images/g/KPAAAOSwZQxjrtjF/s-l1200.jpg,https://www.ebay.com/itm/134390677217?nordt=true&orig_cvip=true&rt=nc,"Jan 4, 2023",$20.50,$0.00,#611 Black CRKT M 16-12Z Serrated Tanto Stainless LinerLock Knife,''#611 Black CRKT M 16-12Z Serrated Tanto Stainless LinerLock Knife#611 Black CRKT M 16-12Z Serrated Tanto Stainless LinerLock Knife
https://i.ebayimg.com/images/g/hLAAAOSwLv5jpOUI/s-l1200.jpg,https://www.ebay.com/itm/125692629222?nordt=true&orig_cvip=true&rt=nc,"Jan 4, 2023",$19.50,$38.00,CRKT Jettison Carter Design Steel Silver EDC Flip Knife! ,''CRKT Jettison Carter Design Steel Silver EDC Flip Knife! CRKT Jettison Carter Design Steel Silver EDC Flip Knife! 
https://i.ebayimg.com/images/g/17oAAOSwHh5i0ELD/s-l1200.jpg,https://www.ebay.com/itm/354166215659?nordt=true&orig_cvip=true&rt=nc,"Jan 4, 2023",$18.00,$3.50,"CRKT Carson M16-10KS EDC Tanto Frame Lock Knife (3"" Black Serrated)","''CRKT Carson M16-10KS EDC Tanto Frame Lock Knife (3"" Black Serrated)CRKT Carson M16-10KS EDC Tanto Frame Lock Knife (3"" Black Serrated)"
https://i.ebayimg.com/images/g/w2IAAOSw-rhjad2Y/s-l1200.jpg,https://www.ebay.com/itm/304693435370?nordt=true&orig_cvip=true&rt=nc,"Jan 3, 2023",$23.00,$4.99,CRKT Cicada iDWorks Knife Scissors LED flashlight bottle opener caddy money Clip,''CRKT Cicada iDWorks Knife Scissors LED flashlight bottle opener caddy money ClipCRKT Cicada iDWorks Knife Scissors LED flashlight bottle opener caddy money Clip
https://i.ebayimg.com/images/g/YBcAAOSwgC1jsHGc/s-l1200.jpg,https://www.ebay.com/itm/115659511144?nordt=true&orig_cvip=true&rt=nc,"Jan 3, 2023",$41.00,$5.08,Lot of 6 Folding Knife Gerber Benchmade Pelican Flashlight Multi tool,''Lot of 6 Folding Knife Gerber Benchmade Pelican Flashlight Multi toolLot of 6 Folding Knife Gerber Benchmade Pelican Flashlight Multi tool
https://i.ebayimg.com/images/g/JoIAAOSwrudjq65j/s-l1200.jpg,https://www.ebay.com/itm/165855692837?nordt=true&orig_cvip=true&rt=nc,"Jan 3, 2023",$29.00,$5.50,CRKT M16-14ZLEK knife,''CRKT M16-14ZLEK knifeCRKT M16-14ZLEK knife
https://i.ebayimg.com/images/g/cKMAAOSw9s1jq6AV/s-l1200.jpg,https://www.ebay.com/itm/295441700717?nordt=true&orig_cvip=true&rt=nc,"Jan 3, 2023",$29.99,$0.00,CRKT Carson Design M16-14D Flipper Pocket Knife,''CRKT Carson Design M16-14D Flipper Pocket KnifeCRKT Carson Design M16-14D Flipper Pocket Knife
https://i.ebayimg.com/images/g/qIgAAOSwT79jrkIL/s-l1200.jpg,https://www.ebay.com/itm/314296918859?nordt=true&orig_cvip=true&rt=nc,"Jan 3, 2023",$16.82,$5.90,COLUMBIA RIVER KNIFE TOOLS CRKT M16-10Z TANTO LOCKBACK FOLDING SURVIVAL KNIVES,''COLUMBIA RIVER KNIFE TOOLS CRKT M16-10Z TANTO LOCKBACK FOLDING SURVIVAL KNIVESCOLUMBIA RIVER KNIFE TOOLS CRKT M16-10Z TANTO LOCKBACK FOLDING SURVIVAL KNIVES
https://i.ebayimg.com/images/g/QdUAAOSwT5ljohgt/s-l1200.jpg,https://www.ebay.com/itm/255899419020?nordt=true&orig_cvip=true&rt=nc,"Jan 3, 2023",$21.26,$7.66,Crkt  Knife. lerch design ,''Crkt  Knife. lerch design Crkt  Knife. lerch design 
https://i.ebayimg.com/images/g/pTsAAOSwLkRjrkEg/s-l1200.jpg,https://www.ebay.com/itm/275598329401?nordt=true&orig_cvip=true&rt=nc,"Jan 3, 2023",$17.50,$3.67,RARE CRKT COLUMBIA RIVER 5175NIRK NOVO LOCKBACK FOLDING KNIFE KNIVES SURVIVAL VG,''RARE CRKT COLUMBIA RIVER 5175NIRK NOVO LOCKBACK FOLDING KNIFE KNIVES SURVIVAL VGRARE CRKT COLUMBIA RIVER 5175NIRK NOVO LOCKBACK FOLDING KNIFE KNIVES SURVIVAL VG
https://i.ebayimg.com/images/g/PUoAAOSwkthjrMFz/s-l1200.jpg,https://www.ebay.com/itm/334681973239?nordt=true&orig_cvip=true&rt=nc,"Jan 3, 2023",$60.02,$5.90,CRKT Columbia River Knife & Tool Ed Van Hoy Snap Lock Pocket Knife,''CRKT Columbia River Knife & Tool Ed Van Hoy Snap Lock Pocket KnifeCRKT Columbia River Knife & Tool Ed Van Hoy Snap Lock Pocket Knife
https://i.ebayimg.com/images/g/BzAAAOSwLeRjI9Id/s-l1200.jpg,https://www.ebay.com/itm/265887743855?nordt=true&orig_cvip=true&rt=nc,"Jan 3, 2023",$27.00,$0.00,CRKT M16-12Z Folding Pocket Knife - Carson Design - Liner Lock!,''CRKT M16-12Z Folding Pocket Knife - Carson Design - Liner Lock!CRKT M16-12Z Folding Pocket Knife - Carson Design - Liner Lock!
https://i.ebayimg.com/images/g/npkAAOSwOZ5jo54I/s-l1200.jpg,https://www.ebay.com/itm/334674343873?nordt=true&orig_cvip=true&rt=nc,"Jan 3, 2023",$38.00,$7.99,CRKT Natural Knife,''CRKT Natural KnifeCRKT Natural Knife
https://i.ebayimg.com/images/g/PC8AAOSwe1Vjo3Ug/s-l1200.jpg,https://www.ebay.com/itm/334674228659?nordt=true&orig_cvip=true&rt=nc,"Jan 3, 2023",$45.99,$7.99,CRKT Seismic DeadBolt Knife,''CRKT Seismic DeadBolt KnifeCRKT Seismic DeadBolt Knife
https://i.ebayimg.com/images/g/pucAAOSwe3pjlMFw/s-l1200.jpg,https://www.ebay.com/itm/394373146859?nordt=true&orig_cvip=true&rt=nc,"Jan 3, 2023",$50.00,$5.50,COLUMBIA RIVER KNIFE & TOOL M1-13K LIGHTFOOT M-1  LINER LOCK MADE IN TAIWAN NIB,''COLUMBIA RIVER KNIFE & TOOL M1-13K LIGHTFOOT M-1  LINER LOCK MADE IN TAIWAN NIBCOLUMBIA RIVER KNIFE & TOOL M1-13K LIGHTFOOT M-1  LINER LOCK MADE IN TAIWAN NIB
https://i.ebayimg.com/images/g/xa8AAOSwswxjreej/s-l1200.jpg,https://www.ebay.com/itm/374432116650?nordt=true&orig_cvip=true&rt=nc,"Jan 3, 2023",$30.00,$0.00,#591 Black CRKT 7096 CEO Rogers Design LinerLock Shirt Pocket Knife IKBS,''#591 Black CRKT 7096 CEO Rogers Design LinerLock Shirt Pocket Knife IKBS#591 Black CRKT 7096 CEO Rogers Design LinerLock Shirt Pocket Knife IKBS
https://i.ebayimg.com/images/g/Cf8AAOSwJs9jn1IK/s-l1200.jpg,https://www.ebay.com/itm/364083605353?nordt=true&orig_cvip=true&rt=nc,"Jan 3, 2023",$21.95,$0.00,CRKT Columbia River Piet Pocket Knife Folder 5390 Straight Blade Voxnaes Design,''CRKT Columbia River Piet Pocket Knife Folder 5390 Straight Blade Voxnaes DesignCRKT Columbia River Piet Pocket Knife Folder 5390 Straight Blade Voxnaes Design
https://i.ebayimg.com/images/g/J4QAAOSw-jljqzqq/s-l1200.jpg,https://www.ebay.com/itm/185714258090?nordt=true&orig_cvip=true&rt=nc,"Jan 3, 2023",$40.00,$12.60,"CRKT 2903 Hissatsu Assisted Open Tanto Folder Pocket Knife 8.75"" New","''CRKT 2903 Hissatsu Assisted Open Tanto Folder Pocket Knife 8.75"" NewCRKT 2903 Hissatsu Assisted Open Tanto Folder Pocket Knife 8.75"" New"
https://i.ebayimg.com/images/g/qIAAAOSwsxtjlPLy/s-l1200.png,https://www.ebay.com/itm/115635321134?nordt=true&orig_cvip=true&rt=nc,"Jan 3, 2023",$45.00,$12.75,CRKT M16-14SFG Serrated Tanto G10 Liner Lock LAWKS Large Pocket Knife Used,''CRKT M16-14SFG Serrated Tanto G10 Liner Lock LAWKS Large Pocket Knife UsedCRKT M16-14SFG Serrated Tanto G10 Liner Lock LAWKS Large Pocket Knife Used
https://i.ebayimg.com/images/g/myUAAOSwTLdjrcJN/s-l1200.jpg,https://www.ebay.com/itm/255902071099?nordt=true&orig_cvip=true&rt=nc,"Jan 3, 2023",$11.50,$4.25,Used Small CRKT Pazoda Pocket Knife,''Used Small CRKT Pazoda Pocket KnifeUsed Small CRKT Pazoda Pocket Knife
https://i.ebayimg.com/images/g/7gMAAOSwIJljdoao/s-l1200.jpg,https://www.ebay.com/itm/155262807643?nordt=true&orig_cvip=true&rt=nc,"Jan 3, 2023",$19.50,$0.00,"CRKT M16-10Z Single Blade Folding Pocket Knife Carson Design Pat 5,596,808","''CRKT M16-10Z Single Blade Folding Pocket Knife Carson Design Pat 5,596,808CRKT M16-10Z Single Blade Folding Pocket Knife Carson Design Pat 5,596,808"
https://i.ebayimg.com/images/g/rBQAAOSwTcRjtDBJ/s-l1200.jpg,https://www.ebay.com/itm/325485701992?nordt=true&orig_cvip=true&rt=nc,"Jan 3, 2023",$30.00,$5.45,crkt knife m16-14SFG,''crkt knife m16-14SFGcrkt knife m16-14SFG
https://i.ebayimg.com/images/g/EbwAAOSw1GBgibHI/s-l1200.jpg,https://www.ebay.com/itm/233986883266?nordt=true&orig_cvip=true&rt=nc,"Jan 3, 2023",$32.41,$0.00,CRKT M16-13Z Carson Design Folding Pocket Knife Combo Spear Point Liner Nylon,''CRKT M16-13Z Carson Design Folding Pocket Knife Combo Spear Point Liner NylonCRKT M16-13Z Carson Design Folding Pocket Knife Combo Spear Point Liner Nylon
https://i.ebayimg.com/images/g/GGYAAOSwB3JjoS3K/s-l1200.jpg,https://www.ebay.com/itm/364091812864?nordt=true&orig_cvip=true&rt=nc,"Jan 3, 2023",$9.99,$6.10,CRKT 2490ks Squid Burnley Design Pocket Knife! FAST SHIPPING!,''CRKT 2490ks Squid Burnley Design Pocket Knife! FAST SHIPPING!CRKT 2490ks Squid Burnley Design Pocket Knife! FAST SHIPPING!
